PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
48,D,2,9,M,39,Pass,Complete,18,Twins Split,--,L,R,--,--,--,--,--,2
49,D,1,10,R,21,Run,Rush,4,Trips,--,L,L,--,--,--,--,--,2
50,D,2,6,L,17,Pass,Complete,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
51,D,3,5,R,16,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
52,D,3,5,R,16,Pass,Complete,7,Twins Split,--,L,R,--,--,--,--,--,2
53,D,1,9,R,9,Run,Rush,4,Twins Split,--,L,L,--,--,--,--,--,2
54,D,2,5,M,5,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,2
55,D,3,3,L,3,Run,Fumble,-17,Twins Split,--,R,L,--,--,--,--,--,2
56,O,1,10,M,-20,Run,Rush,3,Twins Split,--,R,R,--,--,--,--,--,2
57,O,2,7,R,-23,Run,Rush,-4,Twins Split,--,R,R,--,--,--,--,--,2
58,O,3,11,R,-19,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
59,K,4,11,R,-19,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
60,K,--,--,R,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
61,O,1,10,L,-10,Run,Rush,5,Twins Split,--,L,R,--,--,--,--,--,3
62,O,2,5,M,-15,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,3
63,O,3,3,R,-17,Run,Rush,-2,PRO,--,L,L,--,--,--,--,--,3
64,K,4,5,R,-15,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
65,D,1,10,R,-40,Run,Rush,3,PRO,--,R,R,--,--,--,--,--,3
66,D,2,7,R,-43,--,Penalty,-5,PRO,--,L,--,--,--,--,--,--,2
67,D,2,12,R,-38,Pass,Complete,6,Twins Split,--,R,R,--,--,--,--,--,3
68,D,3,6,R,-44,Pass,Complete,37,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,3
69,D,1,10,R,19,Run,Rush,4,PRO,--,L,L,--,--,--,--,--,3
70,D,2,6,R,15,Run,Rush,0,PRO,--,R,L,--,--,--,--,--,3
71,D,3,6,M,15,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,3
72,K,4,6,M,15,FG Block,Block,--,--,--,--,--,--,--,--,--,--,3
73,O,1,10,M,-25,Pass,Incomplete,0,Ace Wing,--,L,R,--,--,--,--,--,3
74,O,2,10,M,-25,Run,Rush,2,--,--,--,R,--,--,--,--,--,3
75,O,3,8,M,-27,Pass,Penalty,15,Trips,--,R,R,--,--,--,--,--,3
76,O,1,10,M,-42,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,3
77,O,2,10,M,-42,Pass,Complete,9,Ace Wing,--,L,R,--,--,--,--,--,3
78,O,3,1,R,49,Run,Rush,-1,Liz Nasty,--,L,R,--,--,--,--,--,3
79,K,4,2,R,50,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
80,D,1,10,L,-16,Run,Rush,9,Twins Split,--,L,R,--,--,--,--,--,3
81,D,2,1,R,-25,Run,Rush,3,Twins Split,--,R,R,--,--,--,--,--,3
82,D,1,10,R,-28,Run,Rush,4,DOUBLES,--,BAL,R,--,--,--,--,--,3
83,D,2,6,R,-32,Run,Rush,4,PRO,--,L,R,--,--,--,--,--,3
84,D,3,2,R,-36,Run,Rush,10,PRO,--,L,R,--,--,--,--,--,3
85,D,1,10,R,-46,Run,Rush,34,Twins Split,--,L,R,--,--,--,--,--,3
86,D,1,10,R,20,--,Penalty,-5,Twins Split,--,R,--,--,--,--,--,--,3
87,D,1,15,R,25,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,3
88,D,2,14,R,24,Run,Rush,-1,Twins Split,--,R,R,--,--,--,--,--,3
89,D,3,15,R,25,Run,Rush,23,Twins Split,--,L,R,--,--,--,--,--,3
90,D,1,2,R,2,Run,Rush,0,Tight Pro,--,R,L,--,--,--,--,--,4
91,D,2,2,R,2,--,Penalty,-5,Tight Pro,--,R,--,--,--,--,--,--,4
92,D,2,7,R,7,Pass,Complete,-1,PRO,--,R,R,--,--,--,--,--,4
93,D,3,8,R,8,Run,Timeout,0,--,--,--,--,--,--,--,--,--,4
94,D,3,8,R,8,Pass,Complete,5,Trips,--,R,L,--,--,--,--,--,4
95,D,4,3,M,3,Run,"Rush, TD",3,PRO,--,R,R,--,--,--,--,--,4
96,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
97,K,--,--,R,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
98,O,1,10,M,-28,Run,Rush,15,DOUBLES,--,BAL,L,--,--,--,--,--,4
99,O,1,10,L,-43,Run,Rush,9,DOUBLES,--,BAL,R,--,--,--,--,--,4
100,O,2,1,R,48,Pass,Sack,-9,Doubles Wing,--,L,L,--,--,--,--,--,4
101,O,3,10,M,-43,Run,Rush,0,Twins Split,--,L,L,--,--,--,--,--,4
102,K,4,10,L,-43,Fake Punt,Rush,--,--,--,--,L,--,--,--,--,--,4
103,D,1,10,R,25,Run,Rush,3,Twins Split,--,L,L,--,--,--,--,--,4
104,D,2,7,M,22,Pass,Incomplete,0,Twins Split,--,L,R,--,--,--,--,--,4
105,D,3,7,M,22,Run,Rush,12,Tight Pro,--,R,R,--,--,--,--,--,4
106,D,1,10,R,10,Run,Rush,3,Twins Split,--,L,L,--,--,--,--,--,4
107,D,2,7,M,7,Run,Rush,3,PRO,--,L,L,--,--,--,--,--,4
108,D,3,4,M,4,Run,"Rush, TD",4,PRO,--,R,L,--,--,--,--,--,4
109,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
110,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
111,O,1,10,M,-40,Run,Rush,-3,PRO,--,R,L,--,--,--,--,--,4
112,O,2,13,L,-37,Run,Rush,7,PRO,--,R,R,--,--,--,--,--,4
113,O,3,6,M,-44,Pass,Complete,7,Doubles Wing,--,R,R,--,--,--,--,--,4
114,O,1,10,R,49,Run,Rush,-4,PRO,--,R,L,--,--,--,--,--,4
115,O,2,14,M,-47,Pass,Incomplete,0,Twins,--,R,R,--,--,--,--,--,4
116,O,3,14,M,-47,Pass,Complete,8,Trips,--,L,L,--,--,--,--,--,4
117,S,4,6,--,45,--,--,--,--,--,--,--,--,--,--,--,--,4
