PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
49,D,2,10,R,26,Run,Rush,7,Twins,--,L,L,--,--,--,--,--,2
50,D,3,3,L,19,Run,Rush,0,Twins,--,L,L,--,--,--,--,--,2
51,D,4,3,L,19,Pass,Incomplete,0,Twins,--,R,R,--,--,--,--,--,2
52,O,1,10,R,-19,Run,Rush,-1,Ace Twins,--,L,R,--,--,--,--,--,2
53,O,2,11,R,-18,Run,"Rush, TD",82,Trips,--,L,L,--,--,--,--,--,2
54,K,--,--,L,3,2 Pt.,Good,--,--,--,--,R,--,--,--,--,--,2
55,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
56,D,1,10,L,-33,Run,Rush,9,Twins,--,R,L,--,--,--,--,--,2
57,D,2,1,L,-42,Run,Rush,5,Twins,--,R,L,--,--,--,--,--,2
58,D,1,10,L,-47,Run,Rush,4,Twins,--,L,R,--,--,--,--,--,2
59,D,2,6,L,49,Pass,Complete,9,Twins,--,R,R,--,--,--,--,--,2
60,D,1,10,R,40,Pass,Scramble,3,DOUBLES,--,BAL,L,--,--,--,--,--,2
61,D,2,7,M,37,--,Penalty,-5,Twins,--,R,--,--,--,--,--,--,2
62,D,2,12,M,42,Pass,Scramble,13,Twins,--,L,L,--,--,--,--,--,2
63,D,1,10,L,29,Run,Rush,6,Twins,--,R,L,--,--,--,--,--,2
64,D,2,4,L,23,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
65,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
66,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
68,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
69,K,--,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
70,O,1,10,L,-35,Pass,Complete,0,Trips Pinch,--,R,R,--,--,--,--,--,2
71,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
72,D,1,10,M,-30,Run,Rush,8,Twins,--,R,R,--,--,--,--,--,3
73,D,2,2,M,-38,Run,Rush,5,Twins,--,R,L,--,--,--,--,--,3
74,D,1,10,M,-43,Run,Rush,17,Twins,--,R,R,--,--,--,--,--,3
75,D,1,10,R,40,Pass,Penalty,-16,Twins,--,R,R,--,--,--,--,--,3
76,D,1,26,R,-44,Pass,Complete,22,Twins,--,L,L,--,--,--,--,--,3
77,D,2,4,L,34,Run,Rush,5,Twins,--,R,R,--,--,--,--,--,3
78,D,1,10,M,29,Run,Rush,9,Twins,--,L,R,--,--,--,--,--,3
79,D,2,1,R,20,Pass,Incomplete,0,Twins,--,L,L,--,--,--,--,--,3
80,D,3,1,R,20,Run,Rush,5,Twins,--,L,R,--,--,--,--,--,3
81,D,1,10,M,15,Run,Rush,3,Twins,--,L,R,--,--,--,--,--,3
82,D,2,7,R,12,Run,Rush,-5,Twins,--,L,R,--,--,--,--,--,3
83,D,3,12,R,17,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
84,D,4,12,R,17,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
85,O,1,10,L,-17,Run,Rush,4,Ace Twins,--,R,L,--,--,--,--,--,3
86,O,2,6,L,-21,Run,Rush,-9,PRO,--,R,L,--,--,--,--,--,3
87,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
88,O,3,15,L,-12,Pass,Complete,12,Trips,--,R,R,--,--,--,--,--,3
89,K,4,3,M,-24,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
90,D,1,10,R,-40,Pass,Incomplete,0,Twins,--,L,R,--,--,--,--,--,3
91,D,2,10,R,-40,Run,Rush,0,Twins,--,L,L,--,--,--,--,--,3
92,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
93,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
94,O,1,10,R,-20,Pass,Complete,17,Trips,--,L,L,--,--,--,--,--,3
95,O,1,10,L,-37,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,3
96,O,2,7,L,-40,Pass,Complete,4,Ace Twins,--,R,R,--,--,--,--,--,3
97,O,3,3,R,-44,Run,Rush,7,PRO,--,R,L,--,--,--,--,--,3
98,O,1,10,L,49,Pass,Complete,12,Trips,--,R,R,--,--,--,--,--,3
99,O,1,10,R,37,Run,Rush,-3,TE Trips Wing,--,L,L,--,--,--,--,--,3
100,O,2,13,L,40,Pass,Incomplete,0,TE Trips Split,--,R,R,--,--,--,--,--,4
101,O,3,13,L,40,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
102,O,4,13,L,40,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
103,D,1,10,R,-40,Run,Rush,0,Twins,--,R,R,--,--,--,--,--,4
104,D,2,10,R,-40,Run,Rush,11,Twins,--,R,L,--,--,--,--,--,4
105,D,1,10,M,49,Run,Rush,0,Twins,--,R,L,--,--,--,--,--,4
106,D,2,10,L,49,Run,Rush,-9,Twins,--,R,L,--,--,--,--,--,4
107,D,3,19,R,-42,Pass,Complete,37,DOUBLES,--,BAL,R,--,--,--,--,--,4
108,D,1,10,R,21,Pass,Penalty,-5,DOUBLES,--,BAL,L,--,--,--,--,--,4
109,D,1,15,M,26,Run,Rush,1,Twins,--,R,L,--,--,--,--,--,4
110,D,2,14,M,25,Pass,Complete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
112,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
114,O,1,10,L,-7,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
115,O,2,10,M,-7,Run,Rush,-3,Trips,--,R,L,--,--,--,--,--,4
116,O,3,13,M,-4,Pass,Complete,12,Trips,--,R,L,--,--,--,--,--,4
117,O,4,1,L,-16,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
118,D,1,10,R,16,Run,Penalty,4,Twins,--,R,L,--,--,--,--,--,4
119,D,1,6,M,12,Run,Rush,3,Twins,--,L,R,--,--,--,--,--,4
120,D,2,2,M,9,Run,Rush,-1,Twins,--,L,R,--,--,--,--,--,4
121,D,3,3,M,10,Run,Rush,-12,Twins,--,L,R,--,--,--,--,--,4
122,D,4,15,R,22,Pass,Incomplete,0,Twins,--,L,L,--,--,--,--,--,4
123,O,1,10,L,-22,Pass,Complete,35,Trips,--,R,R,--,--,--,--,--,4
124,O,1,10,L,43,Pass,Penalty,-15,DOUBLES,--,BAL,L,--,--,--,--,--,4
125,O,1,25,L,-42,Run,Rush,25,Trips,--,R,R,--,--,--,--,--,4
126,O,1,10,L,33,Pass,Interception,16,TE Trips Split,--,R,R,--,--,--,--,--,4
127,O,1,10,M,17,Run,Rush,5,Trips,--,R,R,--,--,--,--,--,4
128,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
129,O,3,10,R,12,Pass,"Complete, TD",12,DOUBLES,--,BAL,L,--,--,--,--,--,4
130,K,--,--,M,3,Extra Pt.,No Good,--,--,--,--,--,--,--,--,--,--,4
131,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
132,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
133,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
