PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
68,K,--,--,M,-35,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
69,O,1,10,M,-41,Run,Rush,0,Ace Twins,--,L,R,--,--,--,--,--,3
70,O,2,10,M,-41,Run,Rush,-4,Unbalanced Pro,--,R,R,--,--,--,--,--,3
71,O,3,14,M,-37,Run,Rush,-6,Trips,--,L,L,--,--,--,--,--,3
72,K,4,20,M,-31,Punt,"Fumble, Def TD",--,--,--,--,--,--,--,--,--,--,3
73,K,--,--,L,3,2 Pt.,Penalty,--,--,--,--,--,--,--,--,--,--,3
74,K,--,--,L,8,2 Pt.,No Good,--,--,--,--,R,--,--,--,--,--,3
75,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
76,D,1,10,L,-44,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
77,D,2,2,L,48,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,3
78,D,1,10,L,43,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,3
79,D,2,12,M,45,Run,Rush,3,Twins Split,--,R,R,--,--,--,--,--,3
80,D,3,9,M,42,Pass,Complete,1,DOUBLES,--,BAL,R,--,--,--,--,--,3
81,D,4,8,R,41,Run,Rush,10,Double Tight,--,BAL,L,--,--,--,--,--,3
82,D,1,10,L,31,Run,Rush,19,Twins Split,--,R,L,--,--,--,--,--,3
83,D,1,10,L,12,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
84,D,2,2,L,4,Run,"Rush, TD",4,Double Tight,--,BAL,L,--,--,--,--,--,3
85,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,3
86,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
87,O,1,10,M,-37,Pass,Complete,-6,Ace Twins,--,L,R,--,--,--,--,--,3
88,O,2,16,R,-31,--,Penalty,-5,Trips,--,L,--,--,--,--,--,--,3
89,O,2,21,R,-26,Pass,Sack,-3,Trips,--,L,L,--,--,--,--,--,3
90,O,3,24,R,-23,Run,Rush,1,Trips,--,L,L,--,--,--,--,--,3
91,K,4,23,L,-24,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
92,D,1,10,M,46,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,3
93,D,2,5,R,41,Run,Penalty,-4,Twins Split,--,L,R,--,--,--,--,--,3
94,D,2,9,R,45,Pass,Complete,12,Twins Split,--,L,R,--,--,--,--,--,3
95,D,1,10,R,33,Run,Rush,25,Double Tight,--,BAL,L,--,--,--,--,--,3
96,D,1,8,L,8,Run,Penalty,-11,Double Tight,--,BAL,L,--,--,--,--,--,3
97,D,1,19,L,19,--,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,4
98,D,1,24,L,24,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,4
99,D,2,21,L,21,Pass,Complete,14,Twins Split,--,R,R,--,--,--,--,--,4
100,D,3,7,M,7,Run,"Rush, TD",7,Double Tight,--,BAL,L,--,--,--,--,--,4
101,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,4
102,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
103,O,1,10,L,-40,Run,Rush,0,Ace Twins,--,L,L,--,--,--,--,--,4
104,O,2,10,L,-40,Run,Rush,-7,Ace Twins,--,L,R,--,--,--,--,--,4
105,O,3,17,R,-33,Run,Rush,-7,Ace Twins,--,L,L,--,--,--,--,--,4
106,K,4,24,L,-26,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
107,D,1,10,R,-28,Run,Rush,9,Double Tight,--,BAL,R,--,--,--,--,--,4
108,D,2,1,R,-37,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,4
109,D,1,10,R,-43,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,4
110,S,2,5,R,-48,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
111,D,2,5,R,-48,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,4
112,D,1,10,R,46,Run,Rush,8,Double Tight,--,BAL,L,--,--,--,--,--,4
113,D,2,2,L,38,Run,Rush,9,Double Tight,--,BAL,L,--,--,--,--,--,4
114,D,1,10,L,29,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,4
115,D,2,8,M,27,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,4
116,D,3,2,M,21,Run,Rush,15,Double Tight,--,BAL,L,--,--,--,--,--,4
117,D,1,6,M,6,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,4
118,D,2,1,L,1,Run,"Rush, TD",1,Double Tight,--,BAL,L,--,--,--,--,--,4
119,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
120,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
121,O,1,10,M,-45,Pass,Interception,--,Trips,--,R,R,--,--,--,--,--,4
122,O,1,10,L,-23,Run,Rush,-1,Double Tight,--,BAL,R,--,--,--,--,--,4
123,O,2,11,L,-22,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,4
