PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
24,D,1,15,R,-5,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,1
25,D,2,12,R,-8,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,1
26,D,3,10,M,-10,Pass,Complete,17,Double Tight,--,BAL,R,--,--,--,--,--,1
27,D,1,10,R,-27,Run,Penalty,-5,Double Tight,--,BAL,R,--,--,--,--,--,1
28,D,1,15,R,-22,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,1
29,D,2,10,R,-27,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,1
30,D,3,6,R,-31,Pass,Penalty,-14,Double Tight,--,BAL,L,--,--,--,--,--,1
31,D,3,20,R,-17,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,1
32,K,4,12,R,-25,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
33,O,1,10,R,45,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,2
34,O,2,10,R,45,--,Penalty,-5,Twins,--,R,--,--,--,--,--,--,2
35,O,2,15,R,50,Run,Penalty,-10,Twins,--,R,R,--,--,--,--,--,2
36,O,2,25,R,-40,Pass,Sack,-12,Twins Split,--,R,L,--,--,--,--,--,2
37,O,3,37,M,-28,Pass,Interception,--,Twins Split,--,R,R,--,--,--,--,--,2
38,D,1,10,L,-37,Run,Rush,7,Double Tight,--,BAL,L,--,--,--,--,--,2
39,D,2,3,L,-44,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,2
40,D,1,10,L,-48,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,2
41,D,2,9,L,-49,Run,Rush,16,Double Tight,--,BAL,R,--,--,--,--,--,2
42,D,1,10,R,35,Run,Rush,10,Double Tight,--,BAL,R,--,--,--,--,--,2
43,D,1,10,R,25,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,2
44,D,2,7,R,22,Run,Rush,14,Double Tight,--,BAL,L,--,--,--,--,--,2
45,D,1,8,L,8,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,2
46,D,2,4,L,4,Run,"Rush, TD",4,Double Tight,--,BAL,L,--,--,--,--,--,2
47,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,2
48,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
49,O,1,10,R,-38,Run,Rush,7,Twins,--,R,R,--,--,--,--,--,2
50,O,2,3,R,-45,Run,Rush,0,Twins Split,--,L,L,--,--,--,--,--,2
51,O,3,3,R,-45,Run,Rush,23,Twins,--,L,R,--,--,--,--,--,2
52,O,1,10,R,32,--,Penalty,-5,Twins Split,--,R,--,--,--,--,--,--,2
53,O,1,15,R,37,Run,Penalty,-5,Twins Split,--,R,R,--,--,--,--,--,2
54,O,1,20,R,42,Run,Rush,16,Twins Split,--,R,L,--,--,--,--,--,2
55,O,2,4,L,26,Run,Penalty,-11,Doubles Wing,--,L,R,--,--,--,--,--,2
56,O,2,15,L,37,Run,Rush,4,Doubles Wing,--,L,R,--,--,--,--,--,2
57,O,3,11,R,33,Pass,Sack,-6,TE Trips Split,--,L,R,--,--,--,--,--,2
58,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
59,K,4,17,R,39,Punt,Touchback,--,--,--,--,--,--,--,--,--,--,2
60,D,1,10,M,-20,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
61,D,2,10,R,-20,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,2
62,K,--,--,M,-40,KO,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
63,D,1,10,L,-39,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
64,D,2,2,R,-47,Pass,Complete,26,Double Tight,--,BAL,L,--,--,--,--,--,3
65,D,1,10,L,27,Run,Penalty,-8,Double Tight,--,BAL,R,--,--,--,--,--,3
66,D,1,18,L,35,Run,Rush,10,Double Tight,--,BAL,R,--,--,--,--,--,3
67,D,2,8,M,25,Pass,Incomplete,0,Double Tight,--,BAL,L,--,--,--,--,--,3
68,D,3,8,M,25,Run,Rush,7,Double Tight,--,BAL,L,--,--,--,--,--,3
69,D,4,1,L,18,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,3
70,D,1,10,L,13,--,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,3
71,D,1,15,L,18,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,3
72,D,2,15,L,18,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,3
73,D,3,12,L,15,Run,Rush,-3,Double Tight,--,BAL,R,--,--,--,--,--,3
74,D,4,15,M,18,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,3
75,O,1,10,M,-17,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,3
76,O,2,10,M,-17,Run,Rush,4,Twins Split,--,R,L,--,--,--,--,--,3
77,O,3,6,M,-21,Run,Rush,-3,Twins,--,L,R,--,--,--,--,--,3
78,K,4,9,R,-18,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
79,D,1,10,R,47,Run,Rush,12,Double Tight,--,BAL,L,--,--,--,--,--,3
80,D,1,10,L,35,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,3
81,D,2,9,R,34,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,3
82,D,3,4,M,29,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
83,D,1,10,R,21,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,3
84,D,2,5,L,16,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,3
85,D,3,1,L,12,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,3
86,D,1,6,L,6,Run,Rush,-3,Double Tight,--,BAL,L,--,--,--,--,--,3
87,D,2,9,L,9,Run,"Rush, TD",9,Double Tight,--,BAL,L,--,--,--,--,--,4
88,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,4
89,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
90,O,1,10,R,-11,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,4
91,O,2,3,L,-18,Run,Rush,-1,Twins Split,--,R,R,--,--,--,--,--,4
92,O,3,4,L,-17,Run,Rush,6,Twins Split,--,R,R,--,--,--,--,--,4
93,O,1,10,L,-23,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,4
94,O,2,8,L,-25,Run,Rush,10,Twins Split,--,L,L,--,--,--,--,--,4
95,O,1,10,L,-35,Pass,Complete,23,Twins Split,--,R,L,--,--,--,--,--,4
96,O,1,10,L,42,Run,Rush,-5,Twins Split,--,R,R,--,--,--,--,--,4
97,O,2,15,L,47,Pass,Interception,--,Twins Split,--,R,R,--,--,--,--,--,4
98,D,1,8,L,40,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,4
99,D,2,4,L,36,--,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,4
100,D,2,9,L,41,Run,Rush,11,Double Tight,--,BAL,R,--,--,--,--,--,4
101,D,1,10,R,30,Run,Rush,9,Double Tight,--,BAL,L,--,--,--,--,--,4
102,D,2,1,L,21,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,4
103,D,1,10,R,16,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,4
104,D,2,9,R,15,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,4
105,D,3,4,M,10,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,4
106,D,1,6,R,6,Run,"Rush, TD",6,Double Tight,--,BAL,L,--,--,--,--,--,4
107,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,4
108,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
109,O,1,10,R,-37,Run,Rush,16,Twins Split,--,L,L,--,--,--,--,--,4
110,O,1,10,M,47,Run,Rush,8,TE Trips Wing,--,R,R,--,--,--,--,--,4
111,O,2,2,R,39,Run,Rush,10,Twins,--,R,L,--,--,--,--,--,4
112,O,1,10,M,29,Run,Rush,7,Twins,--,R,L,--,--,--,--,--,4
113,O,2,3,L,22,Run,Rush,-3,Twins,--,L,R,--,--,--,--,--,4
114,O,3,6,M,25,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,4
115,O,4,6,M,25,Pass,"Complete, TD",25,Twins Split,--,R,L,--,--,--,--,--,4
116,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,4
117,D,1,10,L,-41,--,--,--,Double Tight,--,BAL,--,--,--,--,--,--,4
