PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
48,O,3,15,L,-24,Run,Rush,2,Ace Twins,--,L,R,--,--,--,--,--,2
49,K,4,13,L,-26,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
50,D,1,10,R,-43,Run,Rush,9,DOUBLES,--,BAL,L,--,--,--,--,--,2
51,D,2,1,L,48,Pass,Complete,9,DOUBLES,--,BAL,R,--,--,--,--,--,2
52,D,1,10,R,39,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,2
53,D,2,5,L,34,Run,Penalty,-13,DOUBLES,--,BAL,R,--,--,--,--,--,2
54,D,2,18,M,47,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
55,D,3,18,M,47,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
56,K,4,18,M,47,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
57,O,1,10,L,-22,Pass,Sack,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
58,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
59,O,1,10,L,-29,Run,Rush,-4,Twins,--,L,L,--,--,--,--,--,3
60,O,2,14,L,-25,Run,Rush,-6,Twins,--,L,R,--,--,--,--,--,3
61,O,3,20,R,-19,Run,Rush,4,Twins,--,R,L,--,--,--,--,--,3
62,K,4,16,R,-23,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
63,D,1,10,R,30,Run,Rush,0,Twins Split,--,L,L,--,--,--,--,--,3
64,D,2,10,M,30,Run,Rush,-3,Twins Split,--,L,L,--,--,--,--,--,3
65,D,3,13,L,33,Pass,Complete,4,Trips,--,R,R,--,--,--,--,--,3
66,D,4,9,R,29,--,Timeout,0,--,--,--,--,--,--,--,--,--,3
67,D,4,9,R,29,Pass,Fumble,-8,Trips,--,L,R,--,--,--,--,--,3
68,O,1,10,M,-21,Run,Rush,13,Twins,--,L,L,--,--,--,--,--,3
69,O,1,10,L,-34,Run,Rush,-1,Twins,--,R,R,--,--,--,--,--,3
70,O,2,11,R,-33,Run,Rush,-9,Twins,--,R,L,--,--,--,--,--,3
71,K,3,20,R,-24,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
72,D,1,10,L,35,--,Penalty,-5,Trips,--,R,--,--,--,--,--,--,3
73,D,1,15,L,40,Run,Rush,25,DOUBLES,--,BAL,L,--,--,--,--,--,3
74,D,1,10,L,15,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,3
75,D,2,8,L,13,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,3
76,D,3,5,L,10,Pass,"Complete, TD",10,Twins Split,--,R,R,--,--,--,--,--,3
77,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
78,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
79,O,1,10,M,-32,Run,Rush,4,Doubles Wing,--,L,R,--,--,--,--,--,3
80,O,2,6,R,-36,Run,Rush,2,Twins,--,L,L,--,--,--,--,--,3
81,O,3,4,M,-38,Pass,Complete,2,Twins Split,--,R,R,--,--,--,--,--,3
82,O,4,2,R,-40,Run,Rush,-5,PRO,--,L,R,--,--,--,--,--,3
83,D,1,10,L,35,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
84,D,2,10,L,35,Run,"Rush, TD",35,DOUBLES,--,BAL,L,--,--,--,--,--,3
85,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
86,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
87,O,1,10,L,-34,Run,Rush,0,--,--,--,L,--,--,--,--,--,4
88,O,2,10,L,-34,Run,Rush,-5,Trips,--,R,R,--,--,--,--,--,4
89,O,3,15,L,-29,Run,Rush,4,TE Trips Split,--,R,R,--,--,--,--,--,4
90,K,4,11,M,-33,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
91,D,1,10,L,-41,Run,Rush,8,DOUBLES,--,BAL,L,--,--,--,--,--,4
92,D,2,2,L,-49,Pass,Complete,-9,Trips,--,R,R,--,--,--,--,--,4
93,D,3,11,R,-40,Run,Rush,11,Twins Split,--,L,L,--,--,--,--,--,4
94,D,1,10,M,49,Pass,Penalty,-17,Twins Split,--,L,L,--,--,--,--,--,4
95,D,1,27,M,-34,Pass,Complete,24,Trips Pinch,--,L,R,--,--,--,--,--,4
96,D,2,3,R,42,Pass,Penalty,-12,Trips,--,L,L,--,--,--,--,--,4
97,D,2,15,M,-46,Pass,Incomplete,0,Twins Split,--,R,R,--,--,--,--,--,4
98,D,3,15,M,-46,Run,Rush,3,DOUBLES,--,BAL,L,--,--,--,--,--,4
99,K,4,12,L,-49,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,4
100,O,1,10,R,-24,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,4
101,O,2,10,R,-24,Run,Rush,-1,Twins,--,R,R,--,--,--,--,--,4
102,O,3,11,R,-23,Pass,Incomplete,0,PRO,--,L,L,--,--,--,--,--,4
103,K,4,11,R,-23,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
104,D,1,10,L,40,Run,Rush,3,Twins Split,--,R,R,--,--,--,--,--,4
105,D,2,7,R,37,Run,Rush,14,Twins Split,--,L,R,--,--,--,--,--,4
106,D,1,10,R,23,Run,Rush,7,Twins Split,--,R,L,--,--,--,--,--,4
107,D,2,3,M,16,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,4
108,D,1,10,M,13,Run,Rush,0,Double Split,--,BAL,--,--,--,--,--,--,4
