PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
79,O,1,10,R,-30,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
80,O,2,10,R,-30,Run,Rush,0,Tight Pro,--,R,R,--,--,--,--,--,3
81,O,3,10,R,-30,Pass,Complete,30,DOUBLES,--,BAL,L,--,--,--,--,--,3
82,O,1,10,L,40,Run,Rush,9,Twins Split,--,L,R,--,--,--,--,--,3
83,O,2,1,M,31,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,3
84,O,3,1,R,31,Run,Rush,7,Tight Pro,--,R,R,--,--,--,--,--,3
85,O,1,10,R,24,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,3
86,O,2,9,L,23,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
87,O,3,9,L,23,Run,Rush,-7,Ace Wing,--,L,R,--,--,--,--,--,3
88,O,4,16,R,30,Pass,Interception,--,DOUBLES,--,BAL,L,--,--,--,--,--,3
89,D,1,10,M,-17,Run,Rush,7,DOUBLES STRONG,2 Badger BLACK,L,R,--,--,--,--,--,3
90,D,2,3,M,-24,Run,Rush,22,TRIPS WEAK,2 Wisconsin BLACK,L,L,--,--,--,--,--,3
91,D,1,10,L,-46,Run,Rush,-2,TRIPS WEAK,2 AUBURN GREEN,R,L,--,--,--,--,--,3
92,D,2,12,L,-44,Pass,Complete,50,TRIPS WEAK,WHEEL,R,R,--,--,--,--,--,3
93,D,1,6,R,6,Run,Rush,3,DOUBLES STRONG,2 TIGER GREEN,R,R,--,--,--,--,--,4
94,D,2,3,R,3,Run,Rush,2,DOUBLES STRONG,1 WOLVERINE BLACK ICE,L,R,--,--,--,--,--,4
95,D,3,1,R,1,Run,Fumble,-9,TRIPS WEAK,1 MICHIGAN BLACK ICE,L,L,--,--,--,--,--,4
96,O,1,10,L,-10,Run,Rush,8,Twins Split,--,L,R,--,--,--,--,--,4
97,O,2,2,R,-18,Run,Rush,-5,Twins Split,--,R,L,--,--,--,--,--,4
98,O,3,7,M,-13,Pass,Penalty,-9,LIZ,--,L,R,--,--,--,--,--,4
99,K,4,16,M,-4,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
100,D,1,10,R,40,Run,Rush,6,DOUBLES,4 OREGON,BAL,R,--,--,--,--,--,4
101,D,2,4,R,34,Run,Rush,14,DOUBLES,1 AUBURN ICE,BAL,R,--,--,--,--,--,4
102,D,1,10,R,20,Run,Rush,8,DOUBLES STRONG,2 Badger BLACK,L,R,--,--,--,--,--,4
103,D,2,2,R,12,Pass,Incomplete,0,Doubles WEAK,RAZOR RIGHT,L,L,--,--,--,--,--,4
104,D,3,2,M,12,Run,Rush,2,DOUBLES STRONG,2 Badger BLACK,L,L,--,--,--,--,--,4
105,D,1,10,M,10,Pass,"Complete, TD",10,Doubles WEAK,CHOICE,L,L,--,--,--,--,--,4
106,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,4
107,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
108,O,1,10,L,-32,Run,Rush,2,Ace Twins,--,L,R,--,--,--,--,--,4
109,O,2,8,R,-34,Run,Fumble,4,Twins Split,--,R,L,--,--,--,--,--,4
110,D,1,10,L,38,Run,Rush,0,DOUBLES STRONG,2 AUBURN GREEN,L,L,--,--,--,--,--,4
111,D,2,10,M,38,Pass,Interception,--,Doubles WEAK,HOOK,L,L,--,--,--,--,--,4
112,O,1,10,R,-45,Run,"Rush, TD",55,Twins Split,--,L,L,--,--,--,--,--,4
113,K,--,--,L,3,2 Pt.,No Good,--,--,--,--,L,--,--,--,--,--,4
114,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
115,D,1,10,R,-31,Run,Penalty,-10,TRIPS WEAK,2 AUBURN GRENN,L,L,--,--,--,--,--,4
116,D,1,20,M,-21,Run,Rush,2,TRIPS WEAK,1 WOLVERINE BLACK ICE,R,R,--,--,--,--,--,4
117,D,2,18,M,-23,Run,Rush,1,Doubles WEAK,2 Badger BLACK,L,R,--,--,--,--,--,4
118,D,3,17,M,-24,Pass,Incomplete,0,Doubles WEAK,X GO,L,L,--,--,--,--,--,4
119,K,4,17,M,-24,--,Penalty,-5,--,--,--,--,--,--,--,--,--,4
120,K,4,22,M,-19,--,Penalty,-5,--,--,--,--,--,--,--,--,--,4
121,K,4,26,M,-14,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,4
122,O,1,10,M,29,Run,Rush,-5,Twins Split,--,L,L,--,--,--,--,--,4
123,O,2,15,M,34,Run,Penalty,-4,Twins Split,--,L,L,--,--,--,--,--,4
124,O,2,19,L,38,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
125,O,3,19,M,38,Pass,Incomplete,0,Ace Twins,--,R,L,--,--,--,--,--,4
126,K,4,19,M,38,Punt,Touchback,--,--,--,--,--,--,--,--,--,--,4
127,D,1,10,L,-2,Pass,Complete,12,Doubles WEAK,CHOICE,R,R,--,--,--,--,--,4
128,D,1,10,R,-14,Run,Rush,4,TRIPS WEAK,2 AUBURN GRENN,L,L,--,--,--,--,--,4
129,D,2,6,M,-18,Run,Rush,9,DOUBLES STRONG,2 Badger BLACK,L,R,--,--,--,--,--,4
130,D,1,10,R,-27,Run,Rush,-4,TRIPS WEAK,1 OREGON,L,L,--,--,--,--,--,4
131,S,2,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
132,D,2,14,M,-23,Pass,Complete,13,Doubles WEAK,2 WOLVERINE OPTION,L,L,--,--,--,--,--,4
133,D,3,1,L,-36,Run,Rush,-3,TRIPS WEAK,2 WOLVERINE ICE,R,L,--,--,--,--,--,4
134,K,4,4,L,-33,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
135,O,1,10,M,-35,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
136,O,2,10,M,-35,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
137,O,3,10,M,-35,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
138,O,4,10,M,-35,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,4
139,O,1,10,M,-30,Pass,Sack,-10,DOUBLES,--,BAL,L,--,--,--,--,--,4
140,D,1,10,M,20,Run,Rush,2,TRIPS WEAK,1 MICHIGAN BLACK ICE,L,L,--,--,--,--,--,4
141,D,2,8,M,18,Run,Rush,6,TRIPS WEAK,2 TIGER GREEN,L,R,--,--,--,--,--,4
142,D,3,2,M,12,Run,Rush,3,TRIPS WEAK,2 Wisconsin BLACK,L,R,--,--,--,--,--,4
143,D,1,10,M,9,Run,Rush,0,TRIPS WEAK,--,BAL,--,--,--,--,--,--,4
