PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
46,D,2,4,R,24,Run,Rush,8,Trips Pinch,--,R,L,--,--,--,--,--,2
47,D,1,10,L,16,Run,Fumble,0,Trips Pinch,--,R,R,--,--,--,--,--,2
48,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
49,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
50,O,3,7,R,-30,Pass,Incomplete,0,TE Trips Split,--,L,L,--,--,--,--,--,2
51,K,4,7,R,-30,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
52,D,1,10,R,40,Run,Rush,8,--,--,--,R,--,--,--,--,--,2
53,D,2,2,R,32,Run,Rush,14,Trips Pinch,--,R,L,--,--,--,--,--,2
54,D,1,10,M,18,Run,Rush,-2,--,--,--,R,--,--,--,--,--,2
55,D,2,12,M,20,Run,Rush,-8,Twins Split,--,L,L,--,--,--,--,--,2
56,D,3,20,L,28,Pass,Incomplete,0,Trips Tight,--,R,R,--,--,--,--,--,2
57,D,4,20,L,28,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,2
58,O,1,10,M,-28,Pass,Complete,3,Twins Split,--,R,L,--,--,--,--,--,2
59,O,2,7,L,-31,Run,Rush,24,--,--,--,L,--,--,--,--,--,2
60,O,1,10,L,45,Run,Rush,2,--,--,--,R,--,--,--,--,--,2
61,O,2,8,R,43,Run,Rush,7,--,--,--,L,--,--,--,--,--,2
62,O,3,1,R,36,Run,Rush,6,Trips,--,R,R,--,--,--,--,--,2
63,O,1,10,R,30,Run,Rush,1,--,--,--,L,--,--,--,--,--,2
64,O,2,9,L,29,Run,Rush,16,DOUBLES,--,BAL,L,--,--,--,--,--,2
65,O,1,10,L,13,Run,Rush,-5,--,--,--,L,--,--,--,--,--,2
66,O,2,15,L,18,Run,"Rush, TD",18,--,--,--,R,--,--,--,--,--,2
67,K,--,--,M,3,2 Pt.,No Good,--,--,--,--,L,--,--,--,--,--,2
68,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
69,D,1,10,R,-40,Run,Rush,1,Twins,--,R,L,--,--,--,--,--,2
70,D,2,9,R,-41,Run,Penalty,-11,PRO,--,L,R,--,--,--,--,--,2
71,D,2,20,R,-30,Pass,Incomplete,0,Trips Tight,--,L,R,--,--,--,--,--,2
72,D,3,20,R,-30,Pass,Incomplete,0,Twins Split,--,L,R,--,--,--,--,--,2
73,K,4,20,R,-30,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
74,O,1,10,L,-18,Run,Rush,0,--,--,--,L,--,--,--,--,--,2
75,O,2,10,L,-18,Run,Rush,3,Ace Twins,--,L,L,--,--,--,--,--,2
76,O,3,7,L,-21,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,2
77,K,4,7,L,-21,Punt,TD,79,--,--,--,--,--,--,--,--,--,2
78,K,--,--,L,3,2 Pt.,Good,--,--,--,--,R,--,--,--,--,--,2
79,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
80,O,1,10,L,-35,Run,Rush,1,--,--,--,L,--,--,--,--,--,2
81,O,2,9,L,-36,Run,Rush,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
82,K,3,9,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
83,O,1,10,R,-35,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,3
84,O,2,10,R,-35,Run,Rush,11,DOUBLES,--,BAL,R,--,--,--,--,--,3
85,O,1,10,R,-46,Pass,Complete,0,Trips,--,L,L,--,--,--,--,--,3
86,O,2,10,L,-46,Run,Rush,4,--,--,--,R,--,--,--,--,--,3
87,O,3,6,L,50,Run,Rush,-4,Trips,--,R,L,--,--,--,--,--,3
88,K,4,10,L,-46,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
89,D,1,10,L,-37,Run,Rush,16,LIZ,--,R,L,--,--,--,--,--,3
90,D,1,10,L,47,Run,Fumble,0,PRO,--,R,L,--,--,--,--,--,3
91,O,1,16,R,-47,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,3
92,O,2,14,R,-49,Run,Rush,8,--,--,--,L,--,--,--,--,--,3
93,O,3,6,M,43,Run,Rush,22,DOUBLES,--,BAL,R,--,--,--,--,--,3
94,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
95,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
96,O,2,5,R,21,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,3
97,O,3,5,R,21,Run,Rush,3,--,--,--,R,--,--,--,--,--,3
98,O,4,2,M,18,Run,Rush,5,--,--,--,R,--,--,--,--,--,3
99,O,1,10,R,13,Pass,"Complete, TD",13,--,--,--,L,--,--,--,--,--,3
100,K,--,--,R,3,2 Pt.,Good,--,--,--,--,L,--,--,--,--,--,3
101,K,--,--,M,-40,KO,Recovered,--,--,--,--,--,--,--,--,--,--,3
102,O,1,10,M,42,Run,Rush,2,Trips Tight,--,R,R,--,--,--,--,--,3
103,O,2,8,R,40,Pass,Fumble,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
104,D,1,10,L,-15,Run,Rush,8,Tight Wing,--,R,R,--,--,--,--,--,3
105,D,2,2,M,-23,Run,Rush,-3,--,--,--,L,--,--,--,--,--,3
106,D,3,5,R,-20,Pass,Incomplete,0,--,--,--,R,--,--,--,--,--,3
107,K,4,5,R,-20,Punt Rec,Fair Catch,--,--,--,--,--,--,--,--,--,--,3
108,O,1,10,M,-49,Pass,Complete,4,DOUBLES,--,BAL,L,--,--,--,--,--,3
109,O,2,6,L,47,Run,Rush,0,--,--,--,R,--,--,--,--,--,3
110,O,3,6,L,47,Pass,Complete,2,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,3
111,K,4,4,L,45,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,3
112,D,1,10,M,-17,Run,"Rush, TD",83,Tight Wing,--,L,R,--,--,--,--,--,3
113,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,3
114,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
115,O,1,10,R,-30,Run,Rush,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
116,O,2,10,R,-30,Pass,Interception,--,Trips,--,L,L,--,--,--,--,--,3
117,D,1,10,R,-40,Run,Rush,0,LIZ,--,R,L,--,--,--,--,--,3
118,D,2,10,R,-40,Pass,"Complete, TD",60,PRO,--,R,R,--,--,--,--,--,3
119,K,--,--,M,3,Extra Pt. Block,--,--,--,--,--,--,--,--,--,--,--,3
120,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
121,O,1,10,M,-36,Pass,Complete,-3,DOUBLES,--,BAL,L,--,--,--,--,--,3
122,O,2,13,L,-33,Run,Rush,0,Twins Split,--,R,L,--,--,--,--,--,4
123,O,3,13,L,-33,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,4
124,K,4,13,L,-33,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
125,D,1,10,R,-38,Run,Rush,5,--,--,--,R,--,--,--,--,--,4
126,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
127,D,2,5,R,-43,Run,Rush,-3,Trips Pinch,--,L,R,--,--,--,--,--,4
128,D,3,8,R,-40,Pass,Incomplete,0,Tight Wing,--,L,L,--,--,--,--,--,4
129,K,4,8,R,-40,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
130,O,1,10,L,-20,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,4
131,O,2,10,L,-20,Run,Rush,-3,--,--,--,R,--,--,--,--,--,4
132,O,3,13,L,-17,Run,Rush,-1,--,--,--,R,--,--,--,--,--,4
133,K,4,14,M,-16,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
134,D,1,10,L,42,Run,Rush,12,Twins,--,L,R,--,--,--,--,--,4
135,D,1,10,R,30,Run,"Rush, TD",30,Twins,--,R,R,--,--,--,--,--,4
136,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,4
137,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
138,O,1,10,L,-31,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,4
139,O,2,6,L,-35,Run,Rush,11,Trips,--,R,L,--,--,--,--,--,4
140,O,1,10,L,-46,Run,Rush,0,--,--,--,R,--,--,--,--,--,4
141,O,2,10,L,-46,Run,Rush,-2,--,--,--,L,--,--,--,--,--,4
142,O,3,12,L,-44,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
143,K,4,12,L,-44,Punt,Penalty,--,--,--,--,--,--,--,--,--,--,4
144,D,1,10,L,-44,Run,Rush,1,Split,--,R,R,--,--,--,--,--,4
145,D,2,9,M,-45,Run,Rush,-2,--,--,--,L,--,--,--,--,--,4
146,D,3,11,M,-43,Run,Rush,17,TRIPS NASTY,--,L,R,--,--,--,--,--,4
147,D,1,10,M,40,Run,Rush,-2,PRO,--,L,L,--,--,--,--,--,4
148,D,2,12,L,42,--,Penalty,-5,--,--,--,--,--,--,--,--,--,4
149,D,2,17,L,47,--,Penalty,15,--,--,R,--,--,--,--,--,--,4
150,D,3,2,L,32,Run,Rush,7,Trips Pinch,--,R,L,--,--,--,--,--,4
151,D,1,10,L,25,Run,Rush,3,Twins,--,R,L,--,--,--,--,--,4
152,D,2,7,L,22,Run,Rush,0,Double Tight Wing,--,L,L,--,--,--,--,--,4
