PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
47,D,4,14,M,14,Pass,Interception,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
48,O,1,10,L,-10,Run,Rush,1,PRO,--,R,L,--,--,--,--,--,2
49,O,2,9,L,-11,Run,Rush,-2,Twins,--,L,L,--,--,--,--,--,2
50,O,3,11,L,-9,Run,Safety,0,Doubles Wing,--,L,R,--,--,--,--,--,2
51,K,4,11,M,-20,KO,Return,--,--,--,--,--,--,--,--,--,--,2
52,D,1,10,R,-49,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,2
53,D,2,9,L,50,Pass,Complete,25,DOUBLES,--,BAL,R,--,--,--,--,--,2
54,D,1,10,R,25,Pass,Complete,12,DOUBLES,--,BAL,L,--,--,--,--,--,2
55,D,1,10,R,13,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
56,D,2,10,R,13,Pass,"Complete, TD",13,DOUBLES,--,BAL,L,--,--,--,--,--,2
57,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
58,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
59,O,1,10,L,-19,Run,Rush,-4,Doubles Wing,--,L,R,--,--,--,--,--,2
60,O,2,14,R,-15,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
61,O,3,14,L,-15,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,2
62,K,4,14,L,-15,Punt Rec,TD,85,--,--,--,--,--,--,--,--,--,2
63,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
64,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
65,O,1,10,L,-27,Run,Rush,-8,Twins Split,--,R,R,--,--,--,--,--,2
66,O,2,18,R,-19,Run,Rush,-10,DOUBLES,--,BAL,L,--,--,--,--,--,2
67,O,3,28,M,-9,Pass,Complete,7,Trips,--,R,R,--,--,--,--,--,2
68,K,4,21,R,-16,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
69,D,1,10,R,37,Pass,Complete,1,DOUBLES,--,BAL,L,--,--,--,--,--,2
70,D,2,9,L,36,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
71,D,3,9,L,36,Pass,"Complete, TD",36,DOUBLES,--,BAL,L,--,--,--,--,--,2
72,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
73,K,--,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
74,O,1,10,M,-35,Run,Rush,-4,Trips Pinch,--,L,L,--,--,--,--,--,2
75,O,2,14,L,-31,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
76,O,3,14,L,-31,Pass,Complete,18,Trips,--,R,R,--,--,--,--,--,2
77,O,1,10,R,-49,Run,Rush,-3,Ace Twins,--,R,L,--,--,--,--,--,2
78,O,2,13,M,-46,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,2
79,K,3,13,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
80,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
81,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
82,D,2,6,M,-40,Run,Penalty,5,Twins Split,--,L,R,--,--,--,--,--,3
83,D,2,1,M,-45,Run,Rush,-3,DOUBLES,--,BAL,R,--,--,--,--,--,3
84,D,3,4,M,-42,Run,Rush,-9,DOUBLES,--,BAL,R,--,--,--,--,--,3
85,K,4,13,M,-33,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,3
86,O,1,10,L,-36,Run,Penalty,-12,PRO,--,R,R,--,--,--,--,--,3
87,O,1,22,R,-24,Run,Rush,-6,PRO,--,L,L,--,--,--,--,--,3
88,O,2,28,L,-18,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,3
89,O,3,28,L,-18,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,3
90,K,4,28,L,-18,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
91,D,1,10,R,40,Pass,Rush,-1,DOUBLES,--,BAL,R,--,--,--,--,--,3
92,D,2,11,M,41,Pass,Complete,21,DOUBLES,--,BAL,L,--,--,--,--,--,3
93,D,1,10,L,20,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,3
94,D,2,10,L,20,Run,Rush,1,Twins Split,--,L,R,--,--,--,--,--,3
95,D,3,9,M,19,Run,Rush,-7,DOUBLES,--,BAL,R,--,--,--,--,--,3
96,D,4,16,R,26,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
97,O,1,10,L,-26,Run,Rush,-1,Twins Split,--,R,L,--,--,--,--,--,3
98,O,2,11,M,-25,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,3
99,O,3,6,M,-30,Run,Rush,0,--,--,--,L,--,--,--,--,--,3
100,K,4,6,L,-30,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
101,D,2,3,R,48,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,4
102,D,1,10,L,44,Run,Penalty,-9,--,--,--,R,--,--,--,--,--,4
103,D,1,19,L,-47,Run,Rush,8,Twins Split,--,L,L,--,--,--,--,--,4
104,D,2,11,M,45,Run,Rush,7,--,--,--,R,--,--,--,--,--,4
105,D,3,4,R,38,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,4
106,S,1,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
107,D,1,10,L,34,Run,Rush,19,DOUBLES,--,BAL,L,--,--,--,--,--,4
108,D,1,10,L,15,Run,Rush,1,DOUBLES,--,BAL,R,--,--,--,--,--,4
109,D,2,9,R,14,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,4
110,D,2,14,R,19,Run,Rush,8,DOUBLES,--,BAL,R,--,--,--,--,--,4
111,D,3,6,R,11,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
112,D,4,6,M,11,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
113,O,1,10,L,-21,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,4
114,O,2,5,L,-26,Run,Rush,8,DOUBLES,--,BAL,L,--,--,--,--,--,4
115,O,1,10,L,-34,Pass,Complete,29,DOUBLES,--,BAL,R,--,--,--,--,--,4
116,O,1,10,R,37,Run,Rush,3,DOUBLES,--,BAL,R,--,--,--,--,--,4
