PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
20,O,1,10,L,-31,Run,Rush,4,Trips,--,R,L,--,--,--,--,--,1
21,O,2,6,L,-35,Run,Rush,6,Wing Split,--,R,R,--,--,--,--,--,1
22,O,1,10,M,-41,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,1
23,O,2,8,M,-43,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,1
24,O,3,3,R,-48,Run,Rush,5,Wing Split,--,L,L,--,--,--,--,--,1
25,O,1,10,L,47,Run,Rush,4,Trips,--,R,R,--,--,--,--,--,1
26,O,2,6,M,43,--,Penalty,-5,Twins Split,--,R,--,--,--,--,--,--,1
27,O,2,11,M,48,Run,Rush,0,Twins Split,--,R,L,--,--,--,--,--,1
28,O,3,11,M,48,--,Penalty,-5,Twins Split,--,R,--,--,--,--,--,--,1
29,O,3,16,M,-47,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,1
30,K,4,16,M,-47,Punt,Return,--,--,--,--,--,--,--,--,--,--,1
31,D,1,10,L,-28,Run,Rush,-8,Twins Tight Wing,--,R,R,--,--,--,--,--,1
32,D,2,18,M,-20,Pass,Incomplete,0,Wing Split,--,R,L,--,--,--,--,--,1
33,D,3,18,M,-20,Pass,Incomplete,0,Trips,--,L,R,--,--,--,--,--,1
34,K,4,18,M,-20,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,1
35,O,1,10,R,45,Run,Rush,1,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,1
36,O,2,9,R,44,Run,Rush,15,DOUBLES,--,BAL,R,--,--,--,--,--,2
37,O,1,10,M,29,Run,Rush,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
38,O,2,9,R,28,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
39,O,3,9,R,28,Run,Rush,9,DOUBLES,--,BAL,L,--,--,--,--,--,2
40,O,1,10,R,19,Run,"Rush, TD",19,Twins Split,--,R,R,--,--,--,--,--,2
41,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
42,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
43,D,1,10,M,-30,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,2
44,D,2,9,M,-31,Run,Rush,1,Double Wing Split,--,R,R,--,--,--,--,--,2
45,D,3,8,R,-32,Run,Rush,-7,Wing Split,--,L,L,--,--,--,--,--,2
46,K,4,15,M,-25,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
47,O,1,10,L,-38,Run,Rush,1,Trips,--,R,R,--,--,--,--,--,2
48,O,2,9,L,-39,Pass,Incomplete,0,Trips Pinch,--,R,R,--,--,--,--,--,2
49,O,3,9,L,-39,Pass,Complete,9,Trips,--,R,R,--,--,--,--,--,2
50,O,1,10,R,-48,Run,Rush,8,Trips Pinch,--,R,L,--,--,--,--,--,2
51,O,2,2,M,44,Run,Rush,5,Wing Split,--,R,R,--,--,--,--,--,2
52,O,1,10,M,39,Pass,Complete,29,Doubles Wing,--,L,R,--,--,--,--,--,2
53,O,1,10,R,10,Run,Rush,6,--,--,R,R,--,--,--,--,--,2
54,O,2,4,R,4,Run,"Rush, TD",4,--,--,--,R,--,--,--,--,--,2
55,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
56,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
57,D,1,10,L,-35,Run,Rush,50,RIGHT,--,R,R,--,--,--,--,--,2
58,D,1,10,R,15,Run,Rush,3,Nasty Twins,--,R,R,--,--,--,--,--,2
59,D,2,7,R,12,Run,Rush,1,Wing Split,--,R,L,--,--,--,--,--,2
60,D,3,6,M,11,Run,Penalty,-5,Ace Twins,--,L,L,--,--,--,--,--,2
61,D,3,11,M,16,Run,Rush,-2,DOUBLES,--,BAL,R,--,--,--,--,--,2
62,D,4,13,M,18,Pass,Scramble,12,PRO,--,R,L,--,--,--,--,--,2
63,O,1,10,R,-7,Run,Rush,-3,DOUBLES,--,BAL,L,--,--,--,--,--,2
64,O,2,13,R,-4,Pass,Incomplete,0,Doubles Wing,--,L,R,--,--,--,--,--,2
65,O,3,13,R,-4,Run,Rush,10,DOUBLES,--,BAL,L,--,--,--,--,--,2
66,K,4,3,R,-14,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
67,O,1,10,R,-19,Run,Rush,4,Twins Split,--,R,R,--,--,--,--,--,2
68,O,2,6,R,-23,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
69,O,3,6,R,-23,Run,Rush,-4,DOUBLES,--,BAL,R,--,--,--,--,--,2
70,K,4,10,R,-19,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
71,D,1,10,R,47,Run,Penalty,-5,PRO,--,R,R,--,--,--,--,--,2
72,D,1,15,R,-48,Run,Rush,2,PRO,--,R,L,--,--,--,--,--,2
73,D,2,13,L,50,Pass,Penalty,15,Trips,--,R,L,--,--,--,--,--,2
74,D,1,10,L,35,Run,Rush,6,Wing Split,--,R,L,--,--,--,--,--,2
75,D,2,4,L,29,Pass,Incomplete,0,--,--,--,R,--,--,--,--,--,2
76,D,3,4,L,29,Pass,Complete,11,Trips,--,R,R,--,--,--,--,--,2
77,K,1,10,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
78,D,1,10,R,-30,Run,Rush,5,Wing Split,--,R,L,--,--,--,--,--,3
79,D,2,5,M,-35,Run,Rush,16,Wing Split,--,L,R,--,--,--,--,--,3
80,D,1,10,R,49,Run,Rush,-3,Wing Split,--,R,L,--,--,--,--,--,3
81,D,2,13,M,-48,Run,Rush,1,Wing Split,--,R,R,--,--,--,--,--,3
82,D,3,12,R,-49,Pass,"Complete, TD",51,DOUBLES,--,BAL,L,--,--,--,--,--,3
83,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,3
84,K,--,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
85,O,1,10,M,-35,Run,Rush,11,Trips,--,R,R,--,--,--,--,--,3
86,O,1,10,M,-46,Run,Rush,4,Trips,--,L,L,--,--,--,--,--,3
87,O,2,6,M,50,Run,Rush,-5,Trips,--,R,R,--,--,--,--,--,3
88,O,3,11,R,-45,Pass,Scramble,15,DOUBLES,--,BAL,R,--,--,--,--,--,3
89,O,1,10,R,40,Run,Rush,15,Trips,--,R,R,--,--,--,--,--,3
90,O,1,10,R,25,Run,Rush,3,Trips,--,L,L,--,--,--,--,--,3
91,O,2,7,M,22,Run,Rush,7,Trips,--,L,L,--,--,--,--,--,3
92,O,1,10,M,15,Run,Rush,3,Trips,--,R,R,--,--,--,--,--,3
93,O,2,7,R,12,Pass,Complete,7,Doubles Wing,--,R,L,--,--,--,--,--,3
94,O,1,5,M,5,Pass,"Complete, TD",5,--,--,R,R,--,--,--,--,--,3
95,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
96,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
97,D,1,10,M,-38,Run,Rush,4,LIZ,--,L,L,--,--,--,--,--,3
98,D,2,6,M,-42,Run,Rush,8,PRO,--,L,R,--,--,--,--,--,3
99,D,1,10,M,50,Run,Rush,7,RIGHT,--,L,R,--,--,--,--,--,3
100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
101,D,1,10,M,37,Run,Rush,2,Wing Split,--,R,R,--,--,--,--,--,3
102,D,2,8,M,35,Run,Rush,7,Wing Split,--,L,R,--,--,--,--,--,3
103,D,3,1,R,28,Run,Rush,8,RIGHT,--,L,R,--,--,--,--,--,3
104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105,D,2,7,L,20,Run,Rush,3,RIGHT,--,L,R,--,--,--,--,--,3
106,D,3,4,L,17,Run,Rush,-2,Wing Split,--,L,R,--,--,--,--,--,3
107,D,4,6,R,19,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,3
108,O,1,10,L,-19,Run,Rush,11,Trips,--,R,R,--,--,--,--,--,3
109,O,1,10,R,-30,Run,Rush,-4,Trips,--,L,R,--,--,--,--,--,3
110,O,2,14,R,-26,Run,Penalty,-5,Trips,--,L,L,--,--,--,--,--,4
111,O,2,19,M,-21,Pass,Incomplete,0,EMPTY,--,L,L,--,--,--,--,--,4
112,O,3,19,M,-21,Pass,Complete,21,EMPTY,--,L,L,--,--,--,--,--,4
113,O,1,10,L,-42,Run,Rush,8,Empty Wing,--,L,L,--,--,--,--,--,4
114,O,2,2,L,50,Run,Rush,9,Double Wing,--,BAL,R,--,--,--,--,--,4
115,O,1,10,R,41,Run,Rush,2,Doubles Wing,--,R,L,--,--,--,--,--,4
116,O,2,8,L,39,Run,Rush,1,Trips,--,L,R,--,--,--,--,--,4
117,O,3,7,L,38,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
118,O,3,7,L,38,Pass,"Complete, TD",38,Twins Split,--,R,R,--,--,--,--,--,4
119,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
120,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
122,D,1,10,M,-42,Run,Rush,9,PRO,--,R,R,--,--,--,--,--,4
123,D,2,1,R,49,Pass,Sack,6,DOUBLES,--,BAL,L,--,--,--,--,--,4
124,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
125,D,2,10,M,43,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,4
126,D,3,10,M,43,Pass,Penalty,10,Wing Split,--,R,L,--,--,--,--,--,4
127,D,1,10,M,33,Run,Rush,23,Wing Split,--,R,L,--,--,--,--,--,4
128,D,1,10,L,10,Run,Rush,1,Wing Split,--,R,L,--,--,--,--,--,4
129,D,2,9,L,9,Run,Rush,-7,Wing Split,--,R,R,--,--,--,--,--,4
130,D,3,16,M,16,Run,"Rush, TD",16,Wing Split,--,R,L,--,--,--,--,--,4
131,K,--,--,L,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,4
132,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
133,O,1,10,L,-30,Run,"Rush, TD",70,Doubles Wing,--,R,R,--,--,--,--,--,4
134,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
135,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
136,D,1,10,R,-33,Pass,Complete,6,DOUBLES,--,BAL,L,--,--,--,--,--,4
137,D,2,4,L,-39,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
138,D,3,4,L,-39,Pass,Fumble,8,PRO,--,L,R,--,--,--,--,--,4
139,O,1,10,M,-47,Run,Rush,-12,Doubles Wing,--,R,R,--,--,--,--,--,4
140,O,2,22,R,-35,Run,Rush,4,Trips Pinch,--,L,L,--,--,--,--,--,4
141,O,3,18,M,-39,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
144,D,3,1,R,30,Pass,Incomplete,0,Trips,--,L,R,--,--,--,--,--,4
145,D,4,1,R,30,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
146,O,1,10,L,-30,Run,Rush,-1,Trips,--,R,R,--,--,--,--,--,4
147,O,1,10,L,-30,Run,Rush,-1,Trips,--,R,R,--,--,--,--,--,4
148,O,2,11,M,-29,Run,Rush,9,Trips,--,L,L,--,--,--,--,--,4
149,O,3,2,L,-38,Run,Rush,3,Double Tight Wing,--,R,R,--,--,--,--,--,4
150,O,1,10,M,-41,Run,Rush,3,TE Trips Split,--,L,L,--,--,--,--,--,4
151,O,1,10,M,-41,Run,Rush,3,TE Trips Split,--,L,L,--,--,--,--,--,4
