PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
66,O,3,8,L,-45,Run,Rush,17,TE Trips Split,4 MICHIGAN OPTION,R,R,--,--,--,--,--,3
67,O,1,10,M,38,Pass,Sack,-5,Trips,CHOICE 3 WHEEL,L,R,--,--,--,--,--,3
68,O,2,15,R,43,Pass,Sack,0,Trips,SCAT,L,L,--,--,--,--,--,3
69,O,3,15,M,43,Pass,Penalty,32,EMPTY,SCAT,R,L,--,--,--,--,--,3
70,O,1,10,L,11,Pass,Complete,5,EMPTY,STICK,R,L,--,--,--,--,--,3
71,O,2,5,L,6,Run,"Rush, TD",6,EMPTY,1 DRAW,R,L,--,--,--,--,--,3
72,K,1,--,M,3,Extra Pt.,Block,--,--,--,--,--,--,--,--,--,--,3
73,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
74,D,1,10,L,-39,Run,"Rush, TD",61,--,--,--,L,--,--,--,--,--,3
75,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
76,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
77,O,1,10,L,-25,Pass,Incomplete,0,EMPTY,STICK PUMP,R,L,--,--,--,--,--,3
78,O,2,10,L,-25,Run,Rush,5,Trips,Fire 2 Auburn,L,R,--,--,--,--,--,3
79,O,3,5,L,-30,Run,Rush,6,DOUBLES,Fire 2 WOLVERINE,BAL,L,--,--,--,--,--,3
80,O,1,10,L,-36,Run,Rush,6,DOUBLES,Fire 2 WISCONSIN,BAL,R,--,--,--,--,--,3
81,O,2,4,M,-42,--,Timeout,3,--,Fire 2 MICHIGAN,--,--,--,--,--,--,--,3
82,O,3,1,M,-45,Run,Rush,6,DOUBLES,2 WISCONSIN,BAL,L,--,--,--,--,--,3
83,O,1,10,L,49,Run,Rush,1,EMPTY,Fire 2 DUCK,L,R,--,--,--,--,--,3
84,O,2,9,R,48,Run,Rush,3,EMPTY,Fire1 OREGON,L,L,--,--,--,--,--,3
85,O,3,6,L,45,Pass,Complete,15,TE Trips Split,2 MICHIGAN POP,R,L,--,--,--,--,--,3
86,O,1,10,L,30,Pass,Incomplete,0,TE Trips Split,2 Badger PASS,R,R,--,--,--,--,--,3
87,O,2,10,L,30,Run,Rush,2,TE Trips Split,2 WISCONSIN,R,L,--,--,--,--,--,3
88,O,3,8,L,28,--,Penalty,-6,EMPTY,--,R,--,--,--,--,--,--,3
89,O,3,14,L,34,Pass,Sack,-8,Trips Tight,SCAT,L,L,--,--,--,--,--,3
90,K,4,22,L,42,Punt,Penalty,--,--,--,--,--,--,--,--,--,--,3
91,D,1,10,R,-15,Run,Rush,1,Twins,--,L,L,--,--,--,--,--,3
92,D,2,9,L,-16,Run,Rush,3,Twins,--,L,R,--,--,--,--,--,4
93,D,3,6,M,-19,Run,Rush,5,Twins,--,R,R,--,--,--,--,--,4
94,D,2,5,M,-28,Run,Rush,-1,Wing Split,--,L,L,--,--,--,--,--,4
95,D,3,6,L,-27,Run,Rush,-2,TE Trips Split,--,L,R,--,--,--,--,--,4
96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
97,O,1,10,L,45,Run,Rush,5,Trips,Flame 2 DUCK,R,R,--,--,--,--,--,4
98,O,2,5,R,40,Run,"Rush, TD",40,Trips,Flame 2 TIGER,R,R,--,--,--,--,--,4
99,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
100,K,--,--,M,3,2 Pt.,Good,--,--,--,--,L,--,--,--,--,--,4
101,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
102,D,1,10,R,-46,Run,Rush,2,Twins Split,--,L,R,--,--,--,--,--,4
103,D,2,8,R,-48,Run,Rush,-5,Wing Split,--,L,R,--,--,--,--,--,4
104,D,3,13,R,-43,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
105,K,4,13,R,-43,Punt Rec,Penalty,-5,--,--,--,--,--,--,--,--,--,4
106,K,4,18,M,-38,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
107,D,1,10,R,34,Run,Rush,7,Twins Split,--,L,L,--,--,--,--,--,4
108,D,2,3,L,27,Run,Fumble,0,Wing Split,--,R,R,--,--,--,--,--,4
109,O,1,10,L,-13,Run,Rush,1,Trips,Flame 2 TIGER,R,R,--,--,--,--,--,4
110,O,2,9,L,-14,Run,Rush,6,Trips,Flame 2 TIGER,R,R,--,--,--,--,--,4
111,O,3,3,M,-20,Run,Rush,1,DOUBLES,Flame 1 WISCONSIN PRIDE,BAL,L,--,--,--,--,--,4
112,K,4,2,M,-21,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
113,D,1,10,R,40,Run,Rush,4,Twins,--,L,R,--,--,--,--,--,4
114,D,2,6,R,36,Run,Rush,2,Double Wing,--,BAL,L,--,--,--,--,--,4
115,D,3,4,M,34,Run,Rush,2,Wing Split,--,L,R,--,--,--,--,--,4
116,D,4,2,R,32,Run,Rush,2,Twins Split,--,R,R,--,--,--,--,--,4
117,D,1,10,R,30,Run,Rush,-3,Double Wing,--,BAL,L,--,--,--,--,--,4
118,D,2,13,R,33,Pass,Complete,2,DOUBLES,--,BAL,L,--,--,--,--,--,4
119,D,3,11,L,31,Run,"Rush, TD",31,DOUBLES,--,BAL,R,--,--,--,--,--,4
120,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,4
121,K,--,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
122,O,1,10,M,-35,Run,Rush,-8,--,VICTORY,--,R,--,--,--,--,--,4
123,O,2,18,M,-27,Run,Rush,-7,--,VICTORY,--,R,--,--,--,--,--,4
124,O,3,25,R,-20,--,Penalty,5,DOUBLES,--,BAL,--,--,--,--,--,--,4
125,O,3,20,R,-25,Run,Penalty,-7,DOUBLES,1 OREGON,BAL,L,--,--,--,--,--,4
126,O,4,27,L,-18,Run,Rush,12,EMPTY,1 OREGON,L,L,--,--,--,--,--,4
127,D,1,10,R,30,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
128,D,1,10,R,30,Pass,Scramble,10,Trips,--,R,R,--,--,--,--,--,4
