PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
46,D,3,7,R,33,Pass,Complete,1,Twins Split,--,R,R,--,--,--,--,--,2
47,D,4,6,R,32,--,Penalty,5,TE Trips Split,--,R,--,--,--,--,--,--,2
48,D,4,10,R,27,Run,Rush,0,Doubles Wing,--,L,R,--,--,--,--,--,2
49,O,1,10,L,-27,Run,Rush,-3,Trips,--,L,R,--,--,--,--,--,2
50,O,2,13,L,-24,Run,Rush,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
51,O,3,12,L,-25,Pass,Sack,-11,Trips,--,L,R,--,--,--,--,--,2
52,K,4,23,M,-14,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,2
53,D,1,10,L,34,Run,Rush,9,Trips,--,L,R,--,--,--,--,--,2
54,D,2,1,R,25,Run,Rush,5,Ace Wing,--,R,R,--,--,--,--,--,2
55,D,1,10,R,20,Pass,"Complete, TD",20,DOUBLES,--,BAL,L,--,--,--,--,--,2
56,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,2
57,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
58,O,1,10,R,-40,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,2
59,O,2,9,L,-41,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
60,O,3,9,M,-41,Pass,Sack,-1,Trips,--,R,L,--,--,--,--,--,2
61,K,4,10,M,-40,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
62,D,1,10,M,-25,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
63,D,2,10,M,-25,Pass,Complete,15,DOUBLES,--,BAL,R,--,--,--,--,--,2
64,D,1,10,R,-40,Pass,Complete,17,Trips,--,R,R,--,--,--,--,--,2
65,D,1,10,R,43,Pass,Complete,11,Doubles Wing,--,R,R,--,--,--,--,--,2
66,D,1,10,R,32,Run,Rush,3,Trips,--,L,L,--,--,--,--,--,2
67,D,2,7,L,29,Pass,Complete,4,DOUBLES,--,BAL,R,--,--,--,--,--,2
68,D,3,3,R,25,Pass,Complete,13,TE Trips Split,--,R,R,--,--,--,--,--,2
69,D,1,10,R,12,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
70,D,1,10,R,12,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
71,D,1,10,R,12,Pass,"Complete, TD",12,DOUBLES,--,BAL,L,--,--,--,--,--,2
72,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,2
73,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
74,O,1,10,R,-27,Run,Rush,0,DOUBLES,--,BAL,--,--,--,--,--,--,2
75,K,--,--,M,-40,KO Rec,Fumble,--,--,--,--,--,--,--,--,--,--,3
76,D,1,10,R,36,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,3
77,D,2,9,M,35,Run,Rush,5,Twins,--,L,R,--,--,--,--,--,3
78,D,3,4,R,30,Pass,"Complete, TD",30,Doubles Wing,--,L,L,--,--,--,--,--,3
79,K,--,--,M,3,2 Pt. Defend,Penalty,--,--,--,--,R,--,--,--,--,--,3
80,K,--,--,M,1,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,3
81,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
82,O,1,10,R,50,Run,Rush,3,Twins Split,--,L,R,--,--,--,--,--,3
83,O,2,7,R,47,Run,Rush,9,DOUBLES,--,BAL,R,--,--,--,--,--,3
84,O,1,10,R,38,Run,Rush,-1,Ace Twins,--,R,R,--,--,--,--,--,3
85,O,2,11,R,39,Run,Rush,-11,Trips,--,L,L,--,--,--,--,--,3
86,O,3,22,M,50,Pass,Sack,-7,EMPTY,--,L,R,--,--,--,--,--,3
87,K,4,29,R,-43,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
88,D,1,10,M,-20,Pass,Incomplete,0,Twins,--,R,R,--,--,--,--,--,3
89,D,2,10,M,-20,Run,Rush,3,Doubles Wing,--,R,R,--,--,--,--,--,3
90,D,3,7,L,-23,--,Timeout,0,--,--,--,--,--,--,--,--,--,3
91,D,3,7,L,-23,Run,Rush,10,Trips,--,L,R,--,--,--,--,--,3
92,D,1,10,L,-33,Pass,Complete,9,DOUBLES,--,BAL,R,--,--,--,--,--,3
93,O,1,10,L,45,Run,Rush,10,DOUBLES,--,BAL,R,--,--,--,--,--,3
94,O,1,10,R,35,Run,Rush,1,DOUBLES,--,BAL,R,--,--,--,--,--,3
95,O,1,10,R,34,Run,Rush,0,Ace Twins,--,R,R,--,--,--,--,--,3
96,O,2,10,R,34,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,3
97,O,3,10,R,34,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
98,K,4,10,R,34,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
99,D,1,10,M,-13,Run,Rush,6,Doubles Wing,--,L,R,--,--,--,--,--,3
100,D,2,4,M,-19,Run,Rush,4,Doubles Wing,--,L,R,--,--,--,--,--,3
101,D,1,10,R,-23,Run,Rush,2,Twins,--,L,R,--,--,--,--,--,3
102,D,2,8,L,-25,Run,Rush,8,Twins Split,--,R,R,--,--,--,--,--,3
103,D,1,10,M,-33,Run,Rush,6,Twins Split,--,R,R,--,--,--,--,--,3
104,D,2,4,M,-39,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,3
105,D,3,2,L,-41,Run,Rush,4,Doubles Wing,--,L,R,--,--,--,--,--,4
106,D,1,10,M,-45,Run,"Rush, TD",55,Twins,--,L,L,--,--,--,--,--,4
107,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,L,--,--,--,--,--,4
108,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,4
109,O,1,10,M,-41,Run,Rush,3,DOUBLES,--,BAL,R,--,--,--,--,--,4
110,O,2,7,L,-44,Run,Rush,7,DOUBLES,--,BAL,R,--,--,--,--,--,4
111,O,1,10,R,49,Run,Rush,-6,DOUBLES,--,BAL,L,--,--,--,--,--,4
112,O,2,16,M,-45,Pass,Complete,-2,DOUBLES,--,BAL,L,--,--,--,--,--,4
113,O,3,18,L,-43,Pass,Sack,-6,EMPTY,--,L,R,--,--,--,--,--,4
114,K,4,24,M,-37,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,4
115,D,1,10,R,-24,Run,Rush,2,Twins,--,R,L,--,--,--,--,--,4
116,D,2,8,M,-26,Pass,Complete,7,DOUBLES,--,BAL,L,--,--,--,--,--,4
117,D,3,1,L,-33,Run,Rush,3,Twins,--,R,L,--,--,--,--,--,4
118,D,1,10,M,-36,Run,"Rush, TD",64,Twins,--,L,L,--,--,--,--,--,4
119,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
120,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
121,O,1,10,R,-30,Run,Rush,10,Ace Twins,--,R,L,--,--,--,--,--,4
122,O,1,10,M,-40,Run,Rush,3,DOUBLES,--,BAL,L,--,--,--,--,--,4
123,O,2,7,L,-43,Run,Rush,5,Ace Twins,--,L,R,--,--,--,--,--,4
124,O,3,2,L,-48,Run,Rush,0,Ace Twins,--,L,R,--,--,--,--,--,4
125,O,4,2,L,-48,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,4
126,D,1,10,M,43,Run,Fumble,2,Twins,--,R,R,--,--,--,--,--,4
127,D,1,10,L,41,Run,Fumble,1,Twins,--,R,L,--,--,--,--,--,4
128,O,1,10,M,-42,Run,Rush,3,DOUBLES,--,BAL,R,--,--,--,--,--,4
129,O,2,7,L,-45,Run,Rush,1,Ace Twins,--,R,L,--,--,--,--,--,4
130,O,3,6,L,-46,Run,Rush,14,DOUBLES,--,BAL,R,--,--,--,--,--,4
131,O,1,10,R,40,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
