PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
74,D,1,10,L,13,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
75,D,2,10,L,13,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
76,D,3,10,M,13,Run,Rush,4,Trips,--,R,L,--,--,--,--,--,2
77,D,4,6,M,9,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
78,O,2,10,M,-9,Run,Rush,0,Twins Split,2 WOLVERINE ICE,R,R,--,--,--,--,--,2
79,O,2,10,M,-9,Run,Rush,-6,DOUBLES,Flame 4 Oregon,BAL,R,--,--,--,--,--,2
80,O,3,16,L,-3,Run,Rush,2,DOUBLES,Fire 3 Duck,BAL,R,--,--,--,--,--,2
81,K,4,14,R,-5,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
82,D,1,10,M,-39,Run,Rush,24,DOUBLES,--,BAL,R,--,--,--,--,--,2
83,D,1,10,R,37,Run,Rush,-4,DOUBLES,--,BAL,L,--,--,--,--,--,2
84,D,2,14,R,41,Pass,Complete,2,DOUBLES,--,BAL,L,--,--,--,--,--,2
85,D,2,8,L,39,Pass,Complete,5,DOUBLES,--,BAL,R,--,--,--,--,--,2
86,D,1,3,R,34,Run,Rush,1,Trips,--,L,R,--,--,--,--,--,2
87,D,2,2,R,33,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
88,D,3,10,R,33,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
89,D,4,10,R,33,Pass,Interception,0,Trips,--,L,L,--,--,--,--,--,2
90,O,1,10,L,-16,Run,Rush,-2,DOUBLES,2 Badger,BAL,R,--,--,--,--,--,2
91,O,2,12,M,-14,Run,"Rush, TD",86,Twins Split,2 WOLVERINE ICE,R,L,--,--,--,--,--,2
92,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
93,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
94,D,1,10,L,-26,Pass,Penalty,-5,DOUBLES,--,BAL,L,--,--,--,--,--,3
95,D,1,15,L,-21,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
96,D,2,15,L,-21,Pass,Interception,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
97,D,3,15,L,-21,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
98,K,4,10,R,-20,Punt Rec,Return,80,--,--,--,--,--,--,--,--,--,3
99,O,1,10,M,44,Run,Rush,5,DOUBLES,2 WISCONSIN,BAL,L,--,--,--,--,--,3
100,O,2,10,L,39,Run,Rush,-1,DOUBLES,Fire 2 Auburn,BAL,L,--,--,--,--,--,3
101,O,3,11,L,40,Run,Penalty,1,Trips,1 DUCK,R,R,--,--,--,--,--,3
102,O,3,10,R,39,--,Penalty,0,Twins Split,1 OREGON,L,--,--,--,--,--,--,2
103,O,3,10,R,39,Run,Penalty,-5,Twins Split,1 OREGON,L,L,--,--,--,--,--,2
104,K,4,15,L,44,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
105,D,1,10,R,-23,Run,Fumble,0,Trips,--,L,L,--,--,--,--,--,3
106,O,1,10,L,12,Run,Rush,2,Twins Split,2 WOLVERINE ICE,R,L,--,--,--,--,--,3
107,O,2,8,L,10,Run,Rush,2,Twins Split,1 DUCK,L,L,--,--,--,--,--,3
108,O,3,6,R,8,Run,"Rush, TD",8,DOUBLES,Flame 2 TIGER,BAL,L,--,--,--,--,--,3
109,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
110,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
111,D,1,10,L,-28,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,3
112,D,2,8,L,-30,Pass,Complete,-2,DOUBLES,--,BAL,R,--,--,--,--,--,3
113,D,3,10,R,-28,Pass,Complete,3,DOUBLES,--,BAL,R,--,--,--,--,--,3
114,K,4,7,R,-31,Punt,Return,--,--,--,--,R,--,--,--,--,--,4
115,O,1,10,L,50,Run,Rush,1,TE Trips Split,Fire 2 Auburn,R,L,--,--,--,--,--,4
116,O,2,9,L,49,Run,Rush,0,Twins Split,2 WOLVERINE,L,L,--,--,--,--,--,4
117,O,3,9,L,49,Run,Penalty,-5,DOUBLES,2 Badger,BAL,L,--,--,--,--,--,4
118,O,3,14,L,-46,Run,Rush,-2,DOUBLES,2 Badger,BAL,L,--,--,--,--,--,4
119,K,4,10,M,-44,Punt,Return,--,--,--,--,R,--,--,--,--,--,4
120,D,4,10,R,-30,Pass,Complete,11,DOUBLES,--,BAL,R,--,--,--,--,--,4
121,D,1,10,R,-41,Run,Rush,4,DOUBLES,--,BAL,R,--,--,--,--,--,4
122,D,2,6,R,-45,Pass,Complete,11,DOUBLES,--,BAL,L,--,--,--,--,--,4
123,D,1,10,L,44,Pass,Complete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
124,D,2,10,M,44,Run,Rush,10,--,--,--,R,--,--,--,--,--,4
125,D,1,10,L,34,Run,Rush,-1,Trips,--,R,R,--,--,--,--,--,4
126,D,2,11,M,35,Run,Rush,3,Trips,--,L,R,--,--,--,--,--,4
127,D,3,8,R,32,Pass,Complete,1,DOUBLES,--,BAL,R,--,--,--,--,--,4
128,D,4,7,R,31,Run,Rush,8,Trips,--,L,R,--,--,--,--,--,4
129,D,1,10,R,23,Pass,Complete,-1,Trips,--,R,R,--,--,--,--,--,4
130,D,2,11,R,24,Run,Rush,4,Trips,--,L,R,--,--,--,--,--,4
131,D,3,7,R,20,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
132,D,4,7,R,20,Pass,"Complete, TD",20,DOUBLES,--,BAL,L,--,--,--,--,--,4
133,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
134,K,--,--,M,-45,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,4
135,O,1,10,R,-39,Run,Rush,0,--,VICTORY,--,R,--,--,--,--,--,4
