PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
52,O,3,10,R,-38,Pass,Incomplete,0,TE Trips Split,--,L,R,--,--,--,--,--,2
53,K,4,10,R,-38,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
54,D,1,10,R,-28,Run,Rush,6,--,--,L,R,--,--,--,--,--,2
55,D,2,4,R,-34,Run,Rush,7,Double Tight,--,BAL,R,--,--,--,--,--,2
56,D,1,10,R,-41,Pass,Complete,11,--,--,L,L,--,--,--,--,--,2
57,D,1,10,L,48,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,2
58,D,2,4,M,42,Pass,Complete,20,Double Tight,--,BAL,R,--,--,--,--,--,2
59,D,1,10,R,22,Run,Rush,-1,Double Tight,--,BAL,L,--,--,--,--,--,2
60,D,2,11,R,23,Pass,"Complete, TD",23,Double Tight,--,BAL,R,--,--,--,--,--,2
61,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,2
62,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
63,O,1,10,R,-31,Run,Rush,-3,DOUBLES,--,BAL,L,--,--,--,--,--,2
64,O,2,13,R,-28,Pass,Incomplete,0,TE Trips Split,--,L,L,--,--,--,--,--,2
65,O,3,13,M,-28,Run,Rush,25,--,--,--,R,--,--,--,--,--,2
66,O,1,10,M,47,Pass,Interception,--,Ace Twins,--,L,R,--,--,--,--,--,2
67,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
68,O,1,10,L,-33,Run,Fumble,-1,Ace Twins,--,R,R,--,--,--,--,--,3
69,D,1,10,R,32,Pass,"Complete, TD",32,Double Tight,--,BAL,L,--,--,--,--,--,3
70,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,3
71,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
72,O,1,10,R,-32,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,3
73,O,2,5,L,-37,Run,Rush,1,Ace Twins,--,L,L,--,--,--,--,--,3
74,O,3,4,L,-38,Run,Rush,-1,Trips Pinch,--,R,R,--,--,--,--,--,3
75,K,4,5,R,-37,Punt,Fumble,--,--,--,--,--,--,--,--,--,--,3
76,O,1,10,R,37,Pass,Complete,0,Ace Twins,--,L,L,--,--,--,--,--,3
77,O,2,10,R,37,Run,Rush,-1,Ace Twins,--,R,L,--,--,--,--,--,3
78,O,3,11,R,38,Pass,Interception,--,DOUBLES,--,BAL,R,--,--,--,--,--,3
79,D,1,10,R,-21,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,3
80,D,2,9,M,-22,Run,Rush,14,Double Tight,--,BAL,R,--,--,--,--,--,3
81,D,1,10,R,-36,Run,Rush,1,--,--,L,R,--,--,--,--,--,3
82,D,2,9,R,-37,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,3
83,D,3,6,R,-40,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,3
84,D,4,3,R,-43,Run,Rush,4,--,--,L,R,--,--,--,--,--,3
85,D,1,10,R,-47,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,3
86,D,2,8,L,-49,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,3
87,D,3,7,M,50,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
88,D,1,10,R,42,Run,Rush,4,--,--,L,R,--,--,--,--,--,3
89,D,2,6,R,38,Run,"Rush, TD",38,Double Tight,--,BAL,L,--,--,--,--,--,3
90,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,3
91,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
92,O,1,10,L,-35,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,3
93,O,2,10,L,-35,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
94,O,3,10,L,-35,Pass,Complete,14,Ace Twins,--,R,R,--,--,--,--,--,3
95,O,1,10,R,-49,Pass,Penalty,-5,Ace Twins,--,L,R,--,--,--,--,--,3
96,O,1,15,R,-44,Run,Rush,-2,TE Trips Split,--,R,R,--,--,--,--,--,3
97,O,2,17,R,-42,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,4
98,O,3,17,R,-42,Pass,Complete,21,TE Trips Split,--,L,R,--,--,--,--,--,4
99,O,1,10,R,37,Run,Rush,-10,Trips,--,L,L,--,--,--,--,--,4
100,O,2,20,L,47,Pass,Complete,22,Trips,--,R,R,--,--,--,--,--,4
101,O,1,10,R,25,Pass,Incomplete,0,Ace Twins,--,L,L,--,--,--,--,--,4
102,O,2,10,R,25,Run,Rush,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
103,O,3,10,R,25,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
104,O,3,10,R,25,Pass,Interception,--,Trips,--,L,L,--,--,--,--,--,4
105,D,1,10,M,-20,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,4
106,D,2,5,L,-25,Run,Rush,10,Double Tight,--,BAL,L,--,--,--,--,--,4
107,D,1,10,M,-35,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,4
108,D,2,12,M,-33,Run,Rush,12,Double Tight,--,BAL,L,--,--,--,--,--,4
109,D,1,10,M,-45,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,4
110,D,2,6,L,-49,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,4
111,D,3,1,M,46,Run,Rush,3,--,--,R,R,--,--,--,--,--,4
112,D,1,10,R,43,Run,Rush,4,--,--,R,R,--,--,--,--,--,4
113,D,2,6,R,39,Run,Rush,10,Double Tight,--,BAL,L,--,--,--,--,--,4
114,D,1,10,R,29,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,4
115,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
