PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
48,O,3,5,M,-45,Run,Rush,-15,DOUBLES,--,BAL,R,--,--,--,--,--,2
49,K,4,20,M,-30,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,2
50,D,1,10,M,-45,Run,Rush,15,Trips Pinch,--,R,R,--,--,--,--,--,2
51,D,1,10,R,40,Pass,Complete,20,DOUBLES,--,BAL,R,--,--,--,--,--,2
52,D,1,10,R,20,Pass,Interception,--,Tight Pro,--,L,L,--,--,--,--,--,2
53,O,1,10,R,-30,Run,Rush,5,Twins,--,R,L,--,--,--,--,--,2
54,O,2,5,R,-35,Run,Rush,11,DOUBLES,--,BAL,R,--,--,--,--,--,2
55,O,1,10,R,-46,Run,Rush,-5,Trips,--,L,R,--,--,--,--,--,2
56,O,2,15,R,-41,Pass,Complete,5,Ace Twins,--,L,R,--,--,--,--,--,2
57,O,3,10,R,-46,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
58,K,4,10,R,-46,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
59,D,1,10,L,-35,Run,Rush,12,Tight Pro,--,R,R,--,--,--,--,--,2
60,D,1,10,L,-47,Run,Rush,-5,Tight Pro,--,R,R,--,--,--,--,--,2
61,D,2,15,L,-42,Run,Rush,0,Tight Pro,--,R,R,--,--,--,--,--,2
62,D,3,15,L,-42,Run,Rush,0,Double Tight Wing,--,R,R,--,--,--,--,--,2
63,K,4,15,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
64,O,1,10,L,-20,Pass,Complete,0,Trips,--,R,R,--,--,--,--,--,3
65,O,2,10,M,-20,Run,Rush,5,PRO,--,R,R,--,--,--,--,--,3
66,O,3,5,M,-25,Run,Rush,-5,Twins,--,L,L,--,--,--,--,--,3
67,K,4,10,M,-20,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
68,D,1,10,M,-45,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
69,D,2,10,M,-45,Run,Rush,5,Tight Pro,--,R,R,--,--,--,--,--,3
70,D,3,5,R,50,Pass,Complete,0,Trips,--,R,R,--,--,--,--,--,3
71,K,4,5,M,50,Punt Rec,TD,50,--,--,--,--,--,--,--,--,--,3
72,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
73,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
74,O,1,10,L,-23,Run,Rush,-3,Doubles Wing,--,L,R,--,--,--,--,--,3
75,O,2,13,M,-20,Pass,Complete,0,Trips,--,L,L,--,--,--,--,--,3
76,O,3,13,M,-20,Run,Penalty,-10,Trips,--,R,R,--,--,--,--,--,3
77,O,3,23,M,-10,Pass,Complete,0,Trips,--,L,L,--,--,--,--,--,3
78,K,4,23,M,-10,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
79,D,1,10,R,30,Run,Rush,-8,Tight Pro,--,R,R,--,--,--,--,--,3
80,D,2,18,R,38,Run,Rush,-12,Tight Pro,--,L,L,--,--,--,--,--,3
81,K,3,30,M,50,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,3
82,O,1,10,L,-20,Run,Rush,-2,DOUBLES,--,BAL,L,--,--,--,--,--,3
83,O,2,12,L,-18,Run,Rush,2,PRO,--,R,R,--,--,--,--,--,3
84,O,3,10,L,-20,Run,Rush,5,Doubles Wing,--,L,R,--,--,--,--,--,3
85,K,4,5,M,-25,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
86,D,1,10,M,48,Run,Rush,2,Tight Pro,--,R,R,--,--,--,--,--,3
87,D,2,8,M,46,Run,Rush,1,Tight Pro,--,L,L,--,--,--,--,--,3
88,D,3,7,M,45,Run,Rush,2,Tight Pro,--,R,R,--,--,--,--,--,3
89,K,4,5,M,43,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,4
90,O,1,10,M,-5,Run,TD,--,DOUBLES,--,BAL,L,--,--,--,--,--,4
91,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
92,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
93,O,1,10,L,-30,Run,Rush,0,Trips,--,R,R,--,--,--,--,--,4
94,O,2,10,R,-30,Pass,Complete,-2,Trips,--,L,L,--,--,--,--,--,4
95,O,3,12,M,-28,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,4
96,K,4,12,M,-28,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
97,D,1,10,R,-25,Run,Rush,-2,Tight Pro,--,L,L,--,--,--,--,--,4
98,D,2,12,M,-23,Run,Rush,12,Tight Pro,--,L,L,--,--,--,--,--,4
99,D,1,10,L,-35,Run,Rush,5,Tight Pro,--,R,R,--,--,--,--,--,4
100,D,2,5,R,-40,Run,Rush,0,Tight Pro,--,R,R,--,--,--,--,--,4
101,D,3,5,R,-40,Run,Rush,10,Tight Pro,--,L,L,--,--,--,--,--,4
102,D,1,10,L,50,Run,Rush,0,Tight Pro,--,R,R,--,--,--,--,--,4
103,O,2,10,M,-48,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
