PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
25,D,2,5,M,-10,Run,Rush,5,--,--,L,L,--,--,--,--,--,1
26,D,1,10,L,-15,Run,Rush,2,Tight Pro,--,R,L,--,--,--,--,--,1
27,D,2,8,L,-17,Run,Rush,8,Tight Double Wing,--,BAL,R,--,--,--,--,--,1
28,D,1,10,R,-25,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,1
29,D,2,6,L,-29,Run,Rush,29,Tight Pro,--,R,R,--,--,--,--,--,2
30,D,1,10,R,42,Run,Rush,-3,Tight Pro,--,R,R,--,--,--,--,--,2
31,D,2,13,R,45,Run,Rush,2,Tight Pro,--,L,L,--,--,--,--,--,2
32,D,3,11,L,43,Run,Rush,8,Twins,--,R,R,--,--,--,--,--,2
33,D,4,3,R,35,Run,Rush,0,--,--,--,L,--,--,--,--,--,2
34,O,1,10,L,-37,Run,Rush,3,PRO,--,L,R,--,--,--,--,--,2
35,O,2,7,M,-40,Run,Rush,9,Twins Split,--,L,L,--,--,--,--,--,2
36,O,1,10,L,-49,Run,Rush,11,DOUBLES,--,BAL,R,--,--,--,--,--,2
37,O,1,10,R,40,Run,Rush,9,PRO,--,R,R,--,--,--,--,--,2
38,O,2,1,R,31,Run,Rush,18,DOUBLES,--,BAL,R,--,--,--,--,--,2
39,O,1,10,R,13,Run,Rush,4,PRO,--,L,L,--,--,--,--,--,2
40,O,2,6,R,9,Run,Rush,-3,Twins Split,--,L,L,--,--,--,--,--,2
41,O,3,9,M,12,Run,"Rush, TD",12,DOUBLES,--,BAL,R,--,--,--,--,--,2
42,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
43,K,--,--,M,-40,KO,Penalty,--,--,--,--,--,--,--,--,--,--,2
44,K,--,--,M,-35,KO,Return,--,--,--,--,--,--,--,--,--,--,2
45,D,1,10,R,-45,Run,Rush,1,Liz Nasty,--,R,L,--,--,--,--,--,2
46,D,2,9,M,-46,Run,Rush,5,Tight Pro,--,R,R,--,--,--,--,--,2
47,D,3,4,R,49,Run,Rush,3,Tight Pro,--,L,L,--,--,--,--,--,2
48,D,4,1,M,46,Run,Rush,1,Tight Pro,--,R,R,--,--,--,--,--,2
49,D,1,10,R,45,Run,Rush,-2,Double Tight Wing,--,L,L,--,--,--,--,--,2
50,D,2,12,M,47,--,Penalty,6,Double Tight,--,BAL,--,--,--,--,--,--,2
51,D,3,6,M,41,Run,Rush,9,Tight Pro,--,R,R,--,--,--,--,--,2
52,D,1,10,R,32,Run,Rush,6,Tight Pro,--,L,L,--,--,--,--,--,2
53,D,2,4,M,26,Run,Rush,24,Tight Pro,--,R,L,--,--,--,--,--,2
54,D,1,2,L,2,Run,Rush,1,Tight Double Wing,--,BAL,L,--,--,--,--,--,2
55,D,2,1,L,1,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
56,D,3,1,L,1,Run,Rush,-1,Double Tight,--,BAL,R,--,--,--,--,--,2
57,D,4,2,R,2,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
58,D,4,2,R,2,Run,"Rush, TD",2,Tight Pro,--,R,L,--,--,--,--,--,2
59,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,2
60,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
61,O,1,10,R,-35,Run,Rush,-1,Ace Twins,--,R,L,--,--,--,--,--,3
62,O,2,11,M,-34,Run,Rush,-2,DOUBLES,--,BAL,R,--,--,--,--,--,3
63,O,3,13,R,-32,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,3
64,K,4,13,R,-32,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
65,D,1,10,M,-41,Run,Rush,6,Twins,--,L,L,--,--,--,--,--,3
66,D,2,4,M,-47,Run,Rush,17,Twins,--,L,L,--,--,--,--,--,3
67,D,1,10,L,36,Run,Penalty,-12,Twins,--,L,L,--,--,--,--,--,3
68,D,2,22,L,48,Run,Rush,10,ACE,--,BAL,R,--,--,--,--,--,3
69,D,3,12,L,38,Run,Rush,2,TE Trips Wing,--,R,R,--,--,--,--,--,3
70,D,4,10,R,36,Run,Rush,13,Tight Pro,--,L,L,--,--,--,--,--,3
71,D,1,10,L,23,Run,Rush,6,Tight Pro,--,R,R,--,--,--,--,--,3
72,D,2,4,L,17,Run,Rush,-5,Tight Pro,--,R,R,--,--,--,--,--,3
73,D,3,9,R,22,Run,Rush,6,Split,--,L,R,--,--,--,--,--,3
74,D,4,3,R,16,Run,Rush,5,Tight Pro,--,R,L,--,--,--,--,--,3
75,D,1,10,M,11,Pass,"Complete, TD",11,Double Tight,--,BAL,R,--,--,--,--,--,3
76,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,3
77,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
78,O,1,10,R,-36,Run,Rush,-4,DOUBLES,--,BAL,L,--,--,--,--,--,3
79,O,2,14,L,-32,Pass,Complete,14,DOUBLES,--,BAL,R,--,--,--,--,--,3
80,O,1,10,M,-46,Run,Rush,-1,PRO,--,L,R,--,--,--,--,--,3
81,O,2,11,R,-45,Run,Rush,-3,Trips,--,L,L,--,--,--,--,--,3
82,O,3,14,M,-42,Pass,"Complete, TD",58,Trips,--,L,R,--,--,--,--,--,3
83,K,--,--,M,3,2 Pt.,Good,--,--,--,--,L,--,--,--,--,--,3
84,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
85,D,1,10,L,-9,Run,Rush,10,Tight Pro,--,R,R,--,--,--,--,--,3
86,D,1,10,M,-19,Run,Rush,24,Nasty Twins,--,L,R,--,--,--,--,--,3
87,D,1,10,M,-43,Run,Rush,6,Nasty Twins,--,L,L,--,--,--,--,--,3
88,D,2,4,L,-49,Run,Rush,0,Twins,--,R,R,--,--,--,--,--,4
89,D,3,4,R,-49,Run,Rush,3,Trips,--,R,R,--,--,--,--,--,4
90,D,4,1,R,48,Run,Rush,4,Tight Pro,--,L,R,--,--,--,--,--,4
91,D,1,10,R,44,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,4
92,D,2,6,M,40,Run,Rush,2,Twins Split,--,R,R,--,--,--,--,--,4
93,D,3,4,L,38,--,Penalty,5,Twins Split,--,R,--,--,--,--,--,--,4
94,D,1,10,L,33,Run,Penalty,-10,Double Split,--,BAL,L,--,--,--,--,--,4
95,D,1,20,L,43,Run,Rush,6,Tight Double Wing,--,BAL,L,--,--,--,--,--,4
96,D,2,14,L,37,Run,Rush,7,Tight Double Wing,--,BAL,R,--,--,--,--,--,4
97,D,3,7,R,30,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,4
98,D,4,7,R,30,Run,Rush,0,--,--,--,L,--,--,--,--,--,4
99,O,1,10,L,-30,Pass,Complete,10,Trips,--,L,R,--,--,--,--,--,4
100,O,1,10,R,-40,Run,Rush,10,DOUBLES,--,BAL,R,--,--,--,--,--,4
101,O,1,10,R,50,Pass,Complete,17,Trips,--,L,R,--,--,--,--,--,4
102,O,1,10,R,33,Run,Rush,-5,DOUBLES,--,BAL,R,--,--,--,--,--,4
103,O,2,15,R,38,Pass,Interception,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
104,D,1,10,L,-12,Run,Rush,3,Trips Tight,--,R,R,--,--,--,--,--,4
105,D,2,7,L,-15,Run,Rush,5,Tight Pro,--,R,L,--,--,--,--,--,4
106,D,3,2,L,-20,Run,Rush,4,Trips,--,R,L,--,--,--,--,--,4
107,D,1,10,L,-24,Run,Rush,-4,Nasty Twins,--,R,R,--,--,--,--,--,4
108,D,2,14,M,-20,--,Penalty,-5,Trips,--,R,--,--,--,--,--,--,4
109,D,3,19,M,-15,Run,Rush,36,Trips,--,R,R,--,--,--,--,--,4
110,D,1,10,R,49,Run,Rush,2,Twins,--,L,L,--,--,--,--,--,4
111,D,2,8,L,47,Run,Rush,6,Tight Double Wing,--,BAL,R,--,--,--,--,--,4
112,D,3,2,R,41,Run,Rush,3,Tight Double Wing,--,BAL,L,--,--,--,--,--,4
113,D,1,10,M,38,Run,Rush,0,Double Tight,--,BAL,--,--,--,--,--,--,4
