PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
27,K,--,--,M,-40,KO Rec,Touchback,--,--,--,--,--,--,--,--,--,--,1
28,O,1,10,M,-20,Pass,Complete,0,--,--,--,L,--,--,--,--,--,1
29,O,2,10,L,-20,Pass,"Interception, Def TD",--,--,--,--,R,--,--,--,--,--,1
30,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,1
31,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
32,O,1,10,R,-22,Run,Rush,8,--,--,--,R,--,--,--,--,--,1
33,O,2,2,R,-30,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,1
34,O,3,2,R,-30,Run,Rush,-1,--,--,--,L,--,--,--,--,--,1
35,O,4,3,R,-29,Run,Rush,5,--,--,--,R,--,--,--,--,--,1
36,O,1,10,R,-34,Run,Rush,-8,DOUBLES,--,BAL,L,--,--,--,--,--,2
37,O,2,18,M,-26,Run,Rush,-1,--,--,--,R,--,--,--,--,--,2
38,O,3,19,R,-25,Pass,Sack,-5,Trips,--,L,R,--,--,--,--,--,2
39,K,4,24,R,-20,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
40,D,1,10,R,40,Run,Rush,-3,Trips Tight,--,R,L,--,--,--,--,--,2
41,D,2,13,M,43,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
42,D,3,13,M,43,Pass,Interception,--,Trips,--,R,R,--,--,--,--,--,2
43,O,1,10,L,-40,Run,Rush,-4,--,--,--,R,--,--,--,--,--,2
44,O,2,14,R,-36,Run,Rush,-5,--,--,--,R,--,--,--,--,--,2
45,O,3,19,R,-31,Run,Rush,-4,PRO,--,L,L,--,--,--,--,--,2
46,K,4,23,L,-27,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
47,D,1,10,R,-30,Run,Rush,-8,--,--,--,L,--,--,--,--,--,2
48,D,2,18,R,-22,Pass,Penalty,-12,Trips Pinch,--,L,R,--,--,--,--,--,2
49,D,2,30,R,-10,Pass,Scramble,10,Trips,--,R,L,--,--,--,--,--,2
50,D,3,20,L,-20,Pass,Complete,5,Trips,--,R,R,--,--,--,--,--,2
51,K,4,15,L,-25,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
52,O,1,10,L,-40,Run,Rush,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
53,O,2,9,L,-41,Run,Rush,-7,DOUBLES,--,BAL,R,--,--,--,--,--,2
54,O,3,16,R,-34,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
55,K,4,16,R,-34,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
56,D,1,10,L,50,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,2
57,D,2,3,L,43,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
58,D,3,3,L,43,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
59,D,4,3,L,43,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,2
60,O,1,10,R,-41,Pass,Complete,12,DOUBLES,--,BAL,L,--,--,--,--,--,2
61,O,1,10,L,47,Pass,Complete,0,Trips,--,R,L,--,--,--,--,--,2
62,O,2,10,L,47,Pass,Complete,5,DOUBLES,--,BAL,L,--,--,--,--,--,2
63,O,3,5,L,42,Pass,Complete,5,Trips,--,R,L,--,--,--,--,--,2
64,O,1,10,L,37,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
65,O,2,10,L,37,Pass,Timeout,0,--,--,--,L,--,--,--,--,--,2
66,O,2,10,L,37,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
67,O,3,10,L,37,Pass,Sack,-13,Trips,--,R,L,--,--,--,--,--,2
68,K,1,10,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
69,D,--,--,L,--,--,--,--,--,--,--,--,--,--,--,--,--,3
70,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
71,D,1,10,L,-37,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,3
72,D,2,9,L,-38,Run,Rush,9,DOUBLES,--,BAL,L,--,--,--,--,--,3
73,D,1,10,L,-47,Run,Rush,-5,DOUBLES,--,BAL,L,--,--,--,--,--,3
74,D,2,15,L,-42,Run,Rush,-4,DOUBLES,--,BAL,L,--,--,--,--,--,3
75,D,3,19,L,-38,Run,Rush,-16,DOUBLES,--,BAL,R,--,--,--,--,--,3
76,D,4,35,L,-22,Pass,Incomplete,0,--,--,--,R,--,--,--,--,--,3
77,O,1,10,M,-32,Run,Rush,-3,--,--,--,L,--,--,--,--,--,3
78,O,2,13,M,-29,Run,Rush,-1,--,--,--,L,--,--,--,--,--,3
79,O,3,14,M,-28,Run,Rush,-1,DOUBLES,--,BAL,L,--,--,--,--,--,3
80,K,4,15,M,-27,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
81,D,1,10,R,45,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,3
82,D,2,5,R,40,Run,Rush,3,DOUBLES,--,BAL,L,--,--,--,--,--,3
83,D,1,10,R,37,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,3
84,D,4,2,M,37,--,Timeout,0,--,--,--,--,--,--,--,--,--,3
85,D,4,2,M,37,Run,Rush,-4,Trips,--,R,L,--,--,--,--,--,3
86,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
87,O,2,10,M,-41,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,3
88,O,3,10,M,-41,Pass,Fumble,-16,DOUBLES,--,BAL,L,--,--,--,--,--,3
89,D,1,10,M,25,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
90,D,2,10,M,25,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
91,D,3,10,M,25,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,3
92,D,4,10,M,25,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
93,O,1,10,M,-25,Run,Rush,-2,Twins,--,R,L,--,--,--,--,--,3
94,O,2,12,L,-23,Run,Rush,7,Twins,--,R,R,--,--,--,--,--,3
95,O,3,5,R,-30,Pass,Interception,--,Twins,--,R,L,--,--,--,--,--,3
96,D,1,10,M,12,Pass,Sack,-6,DOUBLES,--,BAL,L,--,--,--,--,--,3
97,D,2,16,M,18,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
98,D,3,16,M,18,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
99,D,4,16,M,18,Pass,Penalty,-5,DOUBLES,--,BAL,L,--,--,--,--,--,3
100,K,4,21,L,23,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,3
101,O,1,10,R,-2,Run,Rush,-1,Twins,--,R,L,--,--,--,--,--,3
102,O,2,11,R,-1,Run,Rush,4,--,--,--,L,--,--,--,--,--,3
103,O,3,7,M,-5,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,4
104,K,4,6,M,-6,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
105,D,1,10,R,25,Run,Rush,20,DOUBLES,--,BAL,R,--,--,--,--,--,4
106,D,1,5,M,5,Run,"Rush, TD",5,DOUBLES,--,BAL,R,--,--,--,--,--,4
107,K,--,--,M,--,2 Pt. Defend,--,--,--,--,--,--,--,--,--,--,--,4
108,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
109,O,1,10,R,-25,Run,Rush,3,Twins,--,R,L,--,--,--,--,--,4
110,O,2,7,R,-28,Run,Rush,0,--,--,--,R,--,--,--,--,--,4
111,O,3,7,R,-28,Run,Rush,0,Twins Split,--,L,R,--,--,--,--,--,4
112,K,4,7,R,-28,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
113,D,1,10,L,-44,Run,Rush,21,DOUBLES,--,BAL,L,--,--,--,--,--,4
114,D,1,10,L,35,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,4
115,D,2,8,L,33,Run,Rush,1,DOUBLES,--,BAL,L,--,--,--,--,--,4
116,D,3,7,L,32,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,4
117,D,3,12,L,37,Pass,Complete,14,DOUBLES,--,BAL,R,--,--,--,--,--,4
118,D,1,10,R,23,Run,Rush,4,DOUBLES,--,BAL,R,--,--,--,--,--,4
119,D,2,6,R,19,Run,Rush,5,--,--,--,R,--,--,--,--,--,4
120,D,3,1,R,14,Run,"Rush, TD",14,DOUBLES,--,BAL,L,--,--,--,--,--,4
121,K,--,--,M,3,2 Pt. Defend,--,--,--,--,--,--,--,--,--,--,--,4
122,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
123,O,1,10,R,-35,Run,Rush,5,Twins Split,--,R,R,--,--,--,--,--,4
124,O,2,5,R,-40,Run,Rush,7,Twins,--,R,R,--,--,--,--,--,4
125,O,1,10,R,-47,Run,"Rush, TD",53,DOUBLES,--,BAL,L,--,--,--,--,--,4
126,K,--,--,R,3,2 Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
127,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,4
128,D,1,10,L,-44,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,4
129,D,2,6,L,-48,Run,Rush,4,--,--,--,L,--,--,--,--,--,4
130,D,3,2,L,48,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,4
131,D,1,10,R,46,Run,Rush,-1,DOUBLES,--,BAL,--,--,--,--,--,--,4
