PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
57,D,3,9,L,40,Run,Rush,1,Tight Pro,--,R,L,--,--,--,--,--,2
58,D,4,8,L,39,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
59,D,4,8,L,39,Pass,Interception,0,Trips Pinch,--,R,L,--,--,--,--,--,2
60,O,1,10,R,-35,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,2
61,O,1,15,R,-30,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,2
62,O,2,10,R,-35,Pass,Scramble,11,DOUBLES,--,BAL,R,--,--,--,--,--,2
63,O,1,10,R,-46,Pass,Sack,-7,DOUBLES,--,BAL,R,--,--,--,--,--,2
64,O,2,17,R,-39,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,2
65,O,3,17,R,-39,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,2
66,O,4,17,R,-39,Pass,Scramble,0,LIZ,--,R,L,--,--,--,--,--,2
67,K,--,--,M,-40,KO,Touchback,--,--,--,--,--,--,--,--,--,--,3
68,D,1,10,M,-20,Run,Rush,1,Tight Pro,--,L,L,--,--,--,--,--,3
69,D,2,9,M,-21,Run,Rush,3,Tight Pro,--,L,L,--,--,--,--,--,3
70,D,3,6,L,-24,Run,Rush,-4,Double Tight,--,BAL,L,--,--,--,--,--,3
71,K,4,10,L,-20,Fake Punt,"Rush, TD",80,--,--,--,R,--,--,--,--,--,3
72,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,3
73,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,3
74,D,1,10,M,38,Run,Rush,5,Tight Pro,--,R,L,--,--,--,--,--,3
75,D,2,5,L,33,Run,Rush,0,Tight Pro,--,L,R,--,--,--,--,--,3
76,D,3,5,R,33,Pass,Sack,-7,Double Tight,--,BAL,L,--,--,--,--,--,3
77,K,4,12,R,40,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
78,O,1,10,M,-5,Run,Rush,6,PRO,--,R,R,--,--,--,--,--,3
79,O,2,4,M,-11,Run,Rush,1,Trips,--,L,L,--,--,--,--,--,3
80,O,3,3,L,-12,Run,Rush,4,Liz Nasty,--,L,R,--,--,--,--,--,3
81,O,1,10,L,-16,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
82,O,2,10,L,-16,Run,Rush,10,Trips Pinch,--,R,R,--,--,--,--,--,3
83,O,1,10,R,-26,Pass,Interception,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
84,D,1,10,R,32,Pass,Sack,-4,Double Tight,--,BAL,L,--,--,--,--,--,3
85,D,2,14,R,36,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,3
86,D,3,10,M,32,Pass,"Interception, Def TD",--,Tight Pro,--,R,R,--,--,--,--,--,3
87,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
88,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
89,D,1,10,R,-28,Run,Rush,1,Tight Pro,--,L,R,--,--,--,--,--,3
90,D,2,9,R,-29,Run,Rush,2,Tight Pro,--,L,R,--,--,--,--,--,3
91,D,3,7,M,-31,Run,Rush,46,Tight Pro,--,R,L,--,--,--,--,--,3
92,D,1,10,L,23,Run,"Rush, TD",23,Double Tight,--,BAL,R,--,--,--,--,--,3
93,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,3
94,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
95,O,1,10,R,-42,Run,Rush,7,DOUBLES,--,BAL,R,--,--,--,--,--,3
96,O,2,3,R,-49,Run,Rush,-4,Liz Nasty,--,L,R,--,--,--,--,--,3
97,O,3,7,R,-45,--,Penalty,5,Ace Twins,--,L,--,--,--,--,--,--,3
98,O,3,2,R,50,Run,Rush,-7,Ace Twins,--,L,L,--,--,--,--,--,3
99,K,4,9,M,-43,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
100,D,1,10,L,-8,Run,Rush,15,Tight Pro,--,L,L,--,--,--,--,--,4
101,D,1,10,L,-23,Run,Rush,3,Tight Pro,--,L,R,--,--,--,--,--,4
102,D,2,7,R,-26,Run,Rush,2,Tight Pro,--,L,L,--,--,--,--,--,4
103,D,3,5,M,-28,Run,Rush,3,Tight Pro,--,R,R,--,--,--,--,--,4
104,D,4,2,M,-31,Run,Rush,0,Tight Pro,--,L,L,--,--,--,--,--,4
105,O,1,10,M,33,Pass,Complete,17,TE Trips Split,--,L,L,--,--,--,--,--,4
106,O,1,10,L,16,Run,Rush,11,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,4
107,O,1,5,M,5,Run,"Rush, TD",5,Twins,--,R,L,--,--,--,--,--,4
108,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
109,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
110,D,1,10,R,-17,Run,Rush,6,Tight Pro,--,L,R,--,--,--,--,--,4
111,D,2,4,R,-23,Run,Rush,0,Tight Pro,--,R,R,--,--,--,--,--,4
112,D,3,4,R,-23,Run,Rush,1,Tight Pro,--,R,L,--,--,--,--,--,4
113,K,4,3,M,-24,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
114,O,1,10,L,-31,Run,Rush,3,Twins,--,R,R,--,--,--,--,--,4
115,O,2,7,R,-34,Run,Rush,0,Twins,--,R,L,--,--,--,--,--,4
116,O,3,7,L,-34,Run,Rush,4,Twins,--,R,R,--,--,--,--,--,4
117,O,4,3,M,-38,Run,Rush,5,Twins,--,R,L,--,--,--,--,--,4
118,O,1,10,M,-43,Pass,Complete,15,Twins,--,R,L,--,--,--,--,--,4
119,O,1,10,L,42,Run,Rush,0,Twins,--,R,R,--,--,--,--,--,4
120,O,2,10,L,42,Run,Rush,2,Twins,--,R,L,--,--,--,--,--,4
121,O,3,8,L,40,Run,Rush,4,Twins,--,R,L,--,--,--,--,--,4
122,O,4,4,L,36,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
123,O,4,4,L,36,Pass,Incomplete,0,Twins,--,R,L,--,--,--,--,--,4
124,D,1,10,R,-36,Run,Rush,-3,Tight Pro,--,R,R,--,--,--,--,--,4
125,D,2,13,R,-33,Run,Rush,-2,Double Tight,--,BAL,L,--,--,--,--,--,4
126,D,3,15,M,-31,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,4
