PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
20,D,1,10,R,-42,Pass,Complete,5,DOUBLES,--,BAL,L,--,--,--,--,--,1
21,D,2,5,L,-47,Run,Rush,2,Doubles Wing,--,R,L,--,--,--,--,--,1
22,D,3,3,L,-49,Run,Rush,-9,DOUBLES,--,BAL,R,--,--,--,--,--,1
23,K,4,12,M,-40,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
24,O,1,10,M,-14,Run,Rush,27,Twins Split,--,R,L,--,--,--,--,--,1
25,O,1,10,L,-41,Run,Rush,-7,--,--,--,R,--,--,--,--,--,1
26,O,2,17,L,-34,Run,Rush,6,Twins,--,R,R,--,--,--,--,--,1
27,O,3,11,R,-40,Run,Rush,10,TE Trips Wing,--,L,L,--,--,--,--,--,1
28,O,4,1,R,50,Run,Rush,1,PRO,--,L,L,--,--,--,--,--,1
29,O,1,10,M,49,Pass,Complete,-3,TE Trips Split,--,L,R,--,--,--,--,--,1
30,O,2,13,M,-48,Run,Rush,12,Trips Pinch,--,R,L,--,--,--,--,--,1
31,O,3,1,L,40,Run,Rush,-6,--,--,R,R,--,--,--,--,--,1
32,O,4,7,R,46,Run,Rush,7,Twins,--,L,L,--,--,--,--,--,1
33,O,1,10,R,39,Run,Rush,3,PRO,--,L,L,--,--,--,--,--,2
34,O,2,7,M,36,Pass,Penalty,-14,DOUBLES,--,BAL,R,--,--,--,--,--,2
35,O,3,21,M,50,Run,Rush,-6,Trips Pinch,--,R,R,--,--,--,--,--,2
36,K,4,27,R,-44,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
37,D,1,10,R,-24,Run,Rush,2,Doubles Wing,--,R,L,--,--,--,--,--,2
38,D,2,8,R,-26,Pass,Complete,16,DOUBLES,--,BAL,R,--,--,--,--,--,2
39,D,1,10,R,-42,Pass,Complete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
40,D,2,10,L,-42,Pass,Complete,8,DOUBLES,--,BAL,R,--,--,--,--,--,2
41,D,3,2,R,50,Run,Rush,6,DOUBLES,--,BAL,L,--,--,--,--,--,2
42,D,1,10,M,44,Pass,"Complete, TD",44,DOUBLES,--,BAL,R,--,--,--,--,--,2
43,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
44,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
45,O,1,10,L,-39,Run,Rush,1,Double Wing,--,BAL,R,--,--,--,--,--,2
46,O,2,9,M,-40,Run,Rush,8,TE Trips Wing,--,R,R,--,--,--,--,--,2
47,O,3,1,M,-48,Run,Rush,0,TE Trips Wing,--,R,R,--,--,--,--,--,2
48,O,4,1,M,-48,Run,Rush,3,TE Trips Wing,--,R,R,--,--,--,--,--,2
49,O,1,10,R,49,Run,Rush,-7,Ace Twins,--,L,R,--,--,--,--,--,2
50,O,2,17,R,-44,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,2
51,O,3,15,R,-46,Pass,Incomplete,0,Trips Pinch,--,L,L,--,--,--,--,--,2
52,K,4,15,R,-46,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
53,D,1,10,L,-34,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
54,D,1,10,L,-34,Run,Rush,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
55,D,2,9,M,-35,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
56,D,3,41,M,-35,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
57,K,4,41,M,-35,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
58,O,1,10,M,-20,Run,Rush,-12,Doubles Wing,--,L,R,--,--,--,--,--,2
59,O,2,22,R,-8,Run,Penalty,0,Doubles Wing,--,L,L,--,--,--,--,--,2
60,O,2,22,R,-8,Pass,Complete,5,Doubles Wing,--,L,L,--,--,--,--,--,2
61,O,3,17,R,-13,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
62,O,3,17,R,-13,Run,Rush,11,Doubles Wing,--,L,L,--,--,--,--,--,2
63,K,4,6,L,-24,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
64,D,1,10,R,-45,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
65,D,2,10,R,-45,Pass,Penalty,-5,DOUBLES,--,BAL,L,--,--,--,--,--,2
66,D,2,15,R,-40,Pass,Complete,-4,DOUBLES,--,BAL,R,--,--,--,--,--,2
67,D,3,19,R,-36,Run,Rush,8,DOUBLES,--,BAL,L,--,--,--,--,--,2
68,K,4,11,L,-44,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
69,O,1,10,L,-20,Run,Rush,1,Trips Pinch,--,R,R,--,--,--,--,--,2
70,O,2,9,R,-21,Run,Rush,34,Trips Tight,--,L,R,--,--,--,--,--,2
71,O,1,10,R,45,Pass,Sack,-5,Ace Twins,--,L,R,--,--,--,--,--,2
72,O,2,15,R,50,Run,Rush,-5,Trips,--,L,L,--,--,--,--,--,2
73,O,3,20,M,-45,Pass,Incomplete,0,Ace Twins,--,L,L,--,--,--,--,--,2
74,K,4,20,M,-45,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
75,D,1,10,L,-29,--,Penalty,-5,--,--,--,--,--,--,--,--,--,2
76,D,1,15,L,-24,Pass,Complete,0,Trips,--,R,R,--,--,--,--,--,2
77,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
78,O,1,10,L,-20,Run,Rush,6,Ace Twins,--,L,R,--,--,--,--,--,3
79,O,2,4,R,-26,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,3
80,O,3,2,R,-28,Run,Rush,3,Twins Split,--,R,R,--,--,--,--,--,3
81,O,1,10,R,-31,Run,Rush,3,Twins,--,R,R,--,--,--,--,--,3
82,O,2,7,R,-34,Run,Rush,3,Twins,--,L,L,--,--,--,--,--,3
83,O,3,4,M,-37,Run,Rush,8,--,--,--,R,--,--,--,--,--,3
84,O,1,10,R,-45,Run,Rush,2,TE Trips Wing,--,L,L,--,--,--,--,--,3
85,O,2,8,M,-47,Run,Rush,4,--,--,R,L,--,--,--,--,--,3
86,O,3,4,L,49,Run,Rush,1,TE Trips Wing,--,L,R,--,--,--,--,--,3
87,O,4,3,R,48,Run,Rush,0,TE Trips Wing,--,R,R,--,--,--,--,--,3
88,D,1,10,L,-46,Run,Rush,6,Trips,--,R,L,--,--,--,--,--,3
89,D,2,4,L,48,Run,Rush,1,Doubles Wing,--,R,L,--,--,--,--,--,3
90,D,3,3,L,47,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
91,D,4,3,L,47,Run,Rush,9,Empty Wing,--,R,L,--,--,--,--,--,3
92,D,1,10,L,38,Run,Rush,7,Doubles Wing,--,L,R,--,--,--,--,--,3
93,D,2,3,M,31,--,Penalty,-5,Doubles Wing,--,L,--,--,--,--,--,--,3
94,D,2,8,M,36,Run,Rush,5,Doubles Wing,--,L,R,--,--,--,--,--,3
95,D,3,3,M,31,Run,Rush,2,Doubles Wing,--,L,R,--,--,--,--,--,3
96,D,4,1,M,29,Run,Rush,0,Doubles Wing,--,L,R,--,--,--,--,--,3
97,O,1,10,M,-31,Pass,Incomplete,0,Trips Tight,--,L,R,--,--,--,--,--,3
98,O,2,10,R,-31,Run,Penalty,-10,Twins Tight Wing,--,R,R,--,--,--,--,--,3
99,O,2,20,R,-21,Pass,Incomplete,0,Trips Tight,--,L,L,--,--,--,--,--,3
100,O,3,20,R,-21,Pass,Incomplete,0,Twins Tight Wing,--,R,R,--,--,--,--,--,3
101,K,4,20,R,-21,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
102,D,1,10,L,-43,Run,Rush,22,Doubles Wing,--,R,R,--,--,--,--,--,3
103,D,1,10,R,35,Pass,Complete,7,Doubles Wing,--,R,L,--,--,--,--,--,3
104,D,2,3,L,28,Run,Fumble,0,Doubles Wing,--,L,L,--,--,--,--,--,3
105,O,1,10,R,-33,Run,Rush,2,Wing Split,--,R,R,--,--,--,--,--,3
106,O,2,8,R,-35,Run,Rush,6,Split,--,L,L,--,--,--,--,--,3
107,O,3,2,L,-41,Run,Rush,-1,Split,--,L,R,--,--,--,--,--,3
108,K,4,3,R,-40,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
109,D,1,10,L,-42,Pass,Sack,-7,DOUBLES,--,BAL,R,--,--,--,--,--,3
110,D,2,17,L,-35,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,4
111,D,3,22,L,-30,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
112,D,4,22,L,-30,Pass,Complete,27,DOUBLES,--,BAL,L,--,--,--,--,--,4
113,D,1,10,L,43,Pass,Complete,4,DOUBLES,--,BAL,R,--,--,--,--,--,4
114,D,2,6,R,39,Pass,Complete,31,DOUBLES,--,BAL,L,--,--,--,--,--,4
115,D,1,8,L,8,Run,Rush,-6,Trips,--,L,L,--,--,--,--,--,4
116,D,2,14,L,14,--,Penalty,6,DOUBLES,--,BAL,--,--,--,--,--,--,4
117,D,3,8,L,8,Pass,"Complete, TD",8,Doubles Wing,--,R,R,--,--,--,--,--,4
118,K,--,--,M,3,Extra Pt. Block,Block,--,--,--,--,--,--,--,--,--,--,4
119,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
120,O,1,10,R,-35,Run,Rush,4,Ace Wing,--,R,L,--,--,--,--,--,4
121,O,2,6,R,-39,Run,Rush,0,Trips,--,R,L,--,--,--,--,--,4
122,O,3,6,L,-39,Run,Rush,3,TE Trips Wing,--,L,R,--,--,--,--,--,4
123,O,4,3,M,-42,Run,Rush,0,TE Trips Wing,--,L,L,--,--,--,--,--,4
124,D,1,10,M,44,Pass,"Complete, TD",44,DOUBLES,--,BAL,L,--,--,--,--,--,4
125,K,--,--,M,3,Extra Pt. Block,Block,--,--,--,--,--,--,--,--,--,--,4
126,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
127,O,1,10,M,-20,Run,Rush,-1,TE Trips Wing,--,L,R,--,--,--,--,--,4
128,O,2,11,M,-19,Run,Rush,8,Trips,--,R,R,--,--,--,--,--,4
129,O,3,3,R,-27,Pass,Complete,7,TE Trips Wing,--,R,L,--,--,--,--,--,4
130,O,1,10,L,-34,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,4
131,O,2,5,L,-39,Pass,Complete,33,Trips,--,R,R,--,--,--,--,--,4
132,O,1,10,M,28,Run,"Rush, TD",28,DOUBLES,--,BAL,L,--,--,--,--,--,4
133,K,--,--,M,3,2 Pt.,No Good,--,--,--,--,L,--,--,--,--,--,4
134,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,4
135,D,1,10,L,-49,Run,Rush,-3,DOUBLES,--,BAL,L,--,--,--,--,--,4
136,D,2,13,L,-46,Run,Rush,2,Doubles Wing,--,L,L,--,--,--,--,--,4
137,D,3,11,L,-48,Pass,Complete,9,Doubles Wing,--,R,R,--,--,--,--,--,4
138,D,4,2,M,43,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
139,D,4,2,M,43,Pass,Complete,11,Doubles Wing,--,R,L,--,--,--,--,--,4
140,D,1,10,L,32,Run,Rush,-3,Trips,--,R,L,--,--,--,--,--,4
141,D,2,13,L,35,Run,Rush,0,Trips,--,R,R,--,--,--,--,--,4
142,D,3,13,R,35,Run,Rush,1,Trips,--,R,R,--,--,--,--,--,4
143,D,4,12,R,34,Pass,Complete,24,DOUBLES,--,BAL,L,--,--,--,--,--,4
144,D,1,10,L,10,Run,Rush,-5,DOUBLES,--,BAL,R,--,--,--,--,--,4
145,D,1,10,L,15,Run,Rush,0,Doubles Wing,--,L,R,--,--,--,--,--,4
