PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
61,D,2,1,R,33,Run,Rush,2,Tight Pro,--,L,R,--,--,--,--,--,2
62,D,1,10,R,31,Run,Rush,-1,Tight Pro,--,L,L,--,--,--,--,--,2
63,D,2,11,L,32,Pass,Incomplete,0,TE Trips Wing,--,R,R,--,--,--,--,--,2
64,D,3,11,L,32,Pass,Complete,12,Twins Tight Wing,--,R,L,--,--,--,--,--,2
65,D,1,10,L,20,Pass,Penalty,-5,DOUBLES,--,BAL,R,--,--,--,--,--,2
66,D,1,15,L,25,Pass,Incomplete,0,TE Trips Wing,--,R,L,--,--,--,--,--,2
67,D,2,15,L,25,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
68,D,3,15,L,25,Pass,Complete,4,TE Trips Wing,--,R,R,--,--,--,--,--,2
69,D,4,11,R,21,Pass,Interception,--,TE Trips Wing,--,R,L,--,--,--,--,--,2
70,O,1,10,R,-39,Run,Rush,0,Trips Tight,SHORT,L,R,--,--,--,--,--,2
71,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
72,D,1,10,L,-43,Run,Rush,19,Tight Pro,--,R,R,--,--,--,--,--,3
73,D,1,10,R,38,Run,Rush,2,Tight Pro,--,R,R,--,--,--,--,--,3
74,D,2,8,R,36,Run,Rush,6,Tight Pro,--,L,L,--,--,--,--,--,3
75,D,3,2,R,30,Run,Rush,4,Tight Pro,--,L,R,--,--,--,--,--,3
76,D,1,10,R,26,Run,Rush,1,Tight Pro,--,R,L,--,--,--,--,--,3
77,D,2,9,R,25,Run,Rush,0,Tight Pro,--,L,L,--,--,--,--,--,3
78,D,3,9,M,25,Pass,Penalty,-10,--,--,L,L,--,--,--,--,--,3
79,D,3,19,M,35,Pass,Interception,--,Tight Pro,--,L,L,--,--,--,--,--,3
80,O,1,10,M,-8,Run,Rush,0,Twins,FIRE 4 GATOR PRIDE,L,L,--,--,--,--,--,3
81,O,2,10,M,-8,Run,Rush,9,PRO,LAZOR 2 TIGER,L,R,--,--,--,--,--,3
82,O,3,1,M,-17,Run,Rush,6,Twins,2 WOLVERINE DIVE ICE,L,R,--,--,--,--,--,3
83,O,1,10,M,-23,--,Penalty,-5,Twins,--,R,--,--,--,--,--,--,3
84,O,1,15,M,-18,Run,Rush,2,Twins,2 WISCONSIN RED ICE,R,L,--,--,--,--,--,3
85,O,2,13,L,-20,Run,Rush,-1,PRO,--,R,R,--,--,--,--,--,3
86,O,3,14,M,-19,Pass,Complete,7,Twins,HOOK,L,L,--,--,--,--,--,3
87,K,4,7,L,-26,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,3
88,D,1,10,R,-46,Run,Penalty,-10,Twins Tight Wing,--,L,L,--,--,--,--,--,3
89,D,1,20,R,-36,Run,"Rush, TD",64,Twins Tight Wing,--,R,L,--,--,--,--,--,3
90,K,--,--,M,3,2 Pt. Defend,No Good,--,Tight Pro,--,R,--,--,--,--,--,--,3
91,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
92,O,1,10,M,-40,Run,Rush,-5,Ace Wing,2 BADGER RED ICE,L,R,--,--,--,--,--,3
93,O,2,15,R,-35,Run,Rush,8,Twins,ROCKET 2 AUBURN GREEN,L,L,--,--,--,--,--,3
94,O,3,7,M,-43,Pass,Interception,--,Twins,ROCKET 2 AUBURN Y POP,L,R,--,--,--,--,--,3
95,D,1,10,L,21,Run,Rush,3,Ace Wing,--,L,L,--,--,--,--,--,3
96,D,2,7,L,18,Run,Rush,-1,TE Trips Wing,--,R,R,--,--,--,--,--,4
97,D,3,8,M,19,Run,Rush,5,Ace Wing,--,L,L,--,--,--,--,--,4
98,D,4,3,L,14,Pass,"Complete, TD",14,Trips,--,R,L,--,--,--,--,--,4
99,K,--,--,M,3,2 Pt. Defend,No Good,--,Tight Pro,--,R,--,--,--,--,--,--,4
100,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
101,O,1,10,M,-40,Pass,Incomplete,0,Ace Twins,CHOICE,L,R,--,--,--,--,--,4
102,O,2,10,M,-40,Pass,Incomplete,0,DOUBLES,SPUDS BLOCK,BAL,R,--,--,--,--,--,4
103,O,3,10,M,-40,Pass,Incomplete,0,Trips Tight,FlOOD,R,R,--,--,--,--,--,4
104,K,4,10,M,-40,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
105,D,1,10,R,-15,Run,Rush,12,Twins Tight Wing,--,L,R,--,--,--,--,--,4
106,D,1,10,R,-27,Run,Rush,9,Twins Tight Wing,--,R,L,--,--,--,--,--,4
107,D,2,1,R,-36,Run,Rush,4,Twins Tight Wing,--,L,R,--,--,--,--,--,4
108,D,1,10,R,-40,Run,"Rush, TD",60,Twins Tight Wing,--,R,L,--,--,--,--,--,4
109,K,--,--,M,3,2 Pt. Defend,Good,--,Tight Pro,--,R,--,--,--,--,--,--,4
110,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
111,O,1,10,M,-36,Run,Rush,2,Twins,2 MICHIGAN,R,R,--,--,--,--,--,4
112,O,2,8,L,-38,Run,Rush,-5,Twins,2 Badger,L,R,--,--,--,--,--,4
113,O,3,13,M,-33,Pass,Complete,6,Twins,3 RAZOR RIGHT,R,R,--,--,--,--,--,4
114,K,4,7,R,-39,Punt,Touchback,--,--,--,--,--,--,--,--,--,--,4
115,D,1,10,M,-20,Run,Rush,20,Twins Tight Wing,--,L,L,--,--,--,--,--,4
116,D,1,10,L,-40,Run,Rush,5,Twins Tight Wing,--,R,L,--,--,--,--,--,4
117,D,2,5,L,-45,Run,Rush,5,Trips,--,R,R,--,--,--,--,--,4
118,D,1,10,R,50,Run,Fumble,0,Twins Tight Wing,--,L,L,--,--,--,--,--,4
119,O,1,10,L,44,Run,Rush,-6,Ace Twins,--,L,R,--,--,--,--,--,4
120,O,2,16,M,50,Run,Rush,7,Ace Twins,2 MICHIGAN,R,L,--,--,--,--,--,4
121,O,3,9,L,43,Run,Rush,0,Ace Twins,2 WOLVERINE,L,R,--,--,--,--,--,4
122,O,4,9,M,43,Run,Rush,11,Ace Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,4
123,O,1,10,L,32,Run,Rush,25,Ace Twins,2 WOLVERINE,L,R,--,--,--,--,--,4
124,O,1,7,R,7,Run,Rush,6,Ace Twins,2 MICHIGAN,R,L,--,--,--,--,--,4
125,O,2,1,M,1,Run,Rush,0,Ace Twins,2 WOLVERINE,L,L,--,--,--,--,--,4
126,O,3,1,M,1,Run,Rush,0,Ace Twins,2 MIGHIGAN DIVE BLACK,L,L,--,--,--,--,--,4
