PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
41,O,2,3,L,-20,Pass,Incomplete,0,Ace Twins,STICK,R,R,--,--,--,--,--,2
42,O,3,3,L,-20,Pass,Complete,1,Ace Twins,CHOICE,R,R,--,--,--,--,--,2
43,K,4,2,R,-21,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
44,D,1,10,L,27,Run,Rush,-11,Ace Twins,--,R,L,--,--,--,--,--,2
45,D,2,21,L,38,Pass,"Complete, TD",38,Ace Twins,--,R,R,--,--,--,--,--,2
46,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
47,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
48,O,1,10,R,-35,Run,Rush,1,PRO,1 TIGER RIDE RED,R,R,--,--,--,--,--,2
49,O,2,9,R,-36,Run,Penalty,-8,PRO,2 GOPHER RED,R,L,--,--,--,--,--,2
50,O,2,17,R,-28,Run,Rush,26,Ace Twins,2 GEORGIA BOOT,R,L,--,--,--,--,--,2
51,O,1,10,L,46,Run,Rush,0,DOUBLES,Fire 3 Duck,BAL,R,--,--,--,--,--,2
52,O,2,10,M,46,Pass,Incomplete,0,Trips,SHORT,L,R,--,--,--,--,--,2
53,O,3,10,M,46,Pass,Sack,-9,Trips,LIGHTNING 4 POST/CORNER,L,L,--,--,--,--,--,2
54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
55,K,4,19,M,-45,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
56,D,1,10,M,-31,Pass,Complete,8,DOUBLES,--,BAL,R,--,--,--,--,--,2
57,D,2,2,M,-39,Pass,"Complete, TD",61,Trips,--,L,L,--,--,--,--,--,2
58,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
59,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
60,O,1,10,M,-37,Run,Rush,2,Twins Tight Wing,1 WOLVERING ICE,R,R,--,--,--,--,--,2
61,O,2,8,M,-39,Run,Rush,2,Twins Tight Wing,2 GOPHER,L,L,--,--,--,--,--,2
62,O,3,6,M,-41,Pass,Penalty,15,TE Trips Split,MESH,L,L,--,--,--,--,--,2
63,O,1,10,L,44,Pass,Sack,-10,Trips Tight,MOney,R,R,--,--,--,--,--,2
64,O,2,20,L,-46,Pass,Scramble,24,Trips Tight,STICK 4 PUMP,R,L,--,--,--,--,--,2
65,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
66,O,1,10,R,-25,Pass,Complete,7,Ace Twins,2 GEORGIA BOOT,R,R,--,--,--,--,--,3
67,O,2,3,R,-32,Pass,Complete,6,Ace Twins,STICK,R,R,--,--,--,--,--,3
68,O,1,10,R,-38,Run,Rush,4,TE Trips Split,2 Wisconin,L,L,--,--,--,--,--,3
69,O,2,6,M,-42,Run,Rush,2,Ace Twins,2 MICHIGAN,R,R,--,--,--,--,--,3
70,O,3,4,M,-44,Pass,Sack,-9,Ace Twins,MESH,R,L,--,--,--,--,--,3
71,K,4,13,M,-35,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
72,D,1,10,R,25,Run,Rush,12,Double Tight,--,BAL,R,--,--,--,--,--,3
73,D,1,10,R,13,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,3
74,D,2,7,R,10,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,3
75,D,3,5,R,8,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,3
76,D,4,1,M,4,Run,"Rush, TD",4,Double Tight,--,BAL,R,--,--,--,--,--,3
77,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,3
78,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
79,O,1,10,M,-32,Run,Rush,1,TE Trips Split,2 Badger,R,R,--,--,--,--,--,3
80,O,2,9,M,-33,Run,Rush,4,LIZ,FIRE 3 GATOR PRIDE,L,L,--,--,--,--,--,3
81,O,3,5,M,-37,Pass,Complete,7,Ace Twins,2 RAZOR RIGHT,L,R,--,--,--,--,--,3
82,O,1,10,R,-44,Run,Rush,-7,Ace Twins,Fire 2 Auburn,R,L,--,--,--,--,--,3
83,O,2,17,R,-37,Pass,Scramble,7,Ace Twins,MESH,R,L,--,--,--,--,--,3
84,O,3,10,L,-44,Pass,Incomplete,0,Ace Twins,2 BULLDOG CHOICE Y SEAM,L,R,--,--,--,--,--,3
85,K,4,10,L,-44,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
86,D,1,10,R,-30,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,3
87,D,2,8,M,-32,Run,Rush,8,Double Tight,--,BAL,L,--,--,--,--,--,3
88,D,1,10,L,-40,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,3
89,D,2,5,L,-45,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,4
90,D,3,4,M,-46,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,4
91,K,4,1,M,-49,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
92,O,1,10,R,-13,Run,Rush,-3,TE Trips Split,2 AUBRUN,L,L,--,--,--,--,--,4
93,O,2,13,M,-10,Run,Rush,0,Ace Twins,2 Badger,L,R,--,--,--,--,--,4
94,O,3,13,R,-10,Pass,Complete,7,Ace Twins,2 RAZOR RIGHT,L,R,--,--,--,--,--,4
95,K,4,6,R,-17,Punt,Fumble,--,--,--,--,--,--,--,--,--,--,4
96,O,1,10,M,50,Pass,Incomplete,0,Trips Tight,SHORT,R,R,--,--,--,--,--,4
97,O,2,10,M,50,Run,Rush,4,Ace Twins,LAZOR 4 OREGON,R,L,--,--,--,--,--,4
98,O,3,6,L,46,Pass,Complete,12,Ace Twins,MESH,L,L,--,--,--,--,--,4
99,O,1,10,L,34,Run,Rush,-4,Ace Twins,LAZOR 2 BADGER,L,R,--,--,--,--,--,4
100,O,2,14,L,38,Pass,Complete,32,TE Trips Split,LIGHTNING 2 WHEEL,L,L,--,--,--,--,--,4
101,O,1,6,L,6,Run,Rush,1,Ace Twins,ROCKET 4 DUCK,L,R,--,--,--,--,--,4
102,O,2,5,M,5,Pass,Incomplete,0,Ace Twins,LIGHTNING 4 POST/CORNER,L,R,--,--,--,--,--,4
103,O,3,5,M,5,Pass,Incomplete,0,Ace Twins,2 BULLDOG BOOT,R,R,--,--,--,--,--,4
104,O,4,5,M,5,Pass,Penalty,1,Ace Twins,FIRE LIGHTNING,L,L,--,--,--,--,--,4
105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
106,O,4,4,M,4,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
107,O,4,4,M,4,Run,Rush,3,TE Trips Split,FIRE 1 OREGON PRIDE,L,L,--,--,--,--,--,4
108,D,2,7,R,-8,Run,Rush,-1,--,--,--,--,--,--,--,--,--,4
