PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
28,O,2,15,R,-27,Pass,Incomplete,0,Twins,CHOICE WHIP,R,L,--,--,--,--,--,2
29,O,3,15,R,-27,Pass,Complete,5,Twins,LAZOR 3 RAZOR RIGHT,R,R,--,--,--,--,--,2
30,K,4,10,R,-32,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
31,D,1,10,R,49,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
32,D,2,10,R,49,Pass,Incomplete,0,Double Tight,--,BAL,L,--,--,--,--,--,2
33,D,3,10,M,49,Run,Rush,7,Double Tight,--,BAL,R,--,--,--,--,--,2
34,D,4,3,R,42,Run,Rush,7,Double Tight,--,BAL,R,--,--,--,--,--,2
35,D,1,10,R,35,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,2
36,D,2,8,R,33,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,2
37,D,3,6,M,31,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,2
38,D,4,1,R,26,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,2
39,D,1,10,R,25,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,2
40,D,2,7,R,22,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,2
41,D,3,4,R,19,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,2
42,D,4,3,R,18,Pass,Penalty,-10,Double Tight,--,BAL,R,--,--,--,--,--,2
43,D,4,13,R,28,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
44,K,4,13,R,28,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
45,O,1,10,M,-14,Run,Rush,0,Twins,2 WOLVERINE DIVE ICE,R,L,--,--,--,--,--,2
46,O,2,10,L,-14,--,Penalty,-5,Twins,ROCHET 4 DUCK,R,--,--,--,--,--,--,2
47,O,2,15,L,-9,Run,Rush,0,Twins,2 WOLVERINE DIVE ICE,R,R,--,--,--,--,--,2
48,K,3,15,M,-9,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
49,D,1,10,L,38,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,2
50,D,2,10,L,38,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
51,D,3,10,L,38,Pass,Penalty,-5,Double Tight,--,BAL,R,--,--,--,--,--,2
52,D,3,15,L,43,Pass,Incomplete,0,Double Tight,--,BAL,L,--,--,--,--,--,2
53,K,4,15,L,43,Fake Punt,Incomplete,0,--,--,--,--,--,--,--,--,--,2
54,O,1,10,R,-43,Pass,Complete,6,Trips Tight,STICK,L,L,--,--,--,--,--,2
55,O,2,4,L,-49,Pass,Interception,--,Trips Tight,FlOOD,R,R,--,--,--,--,--,2
56,D,1,10,L,-40,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,2
57,D,2,4,L,-46,Run,Rush,24,--,--,--,L,--,--,--,--,--,2
58,D,1,10,L,30,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,2
59,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
60,D,2,10,L,30,Pass,"Scramble, TD",30,Quads,--,L,L,--,--,--,--,--,2
61,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
62,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
63,O,2,6,R,-36,Run,Rush,1,Twins,2 MICHIGAN DIVE ICE,R,L,--,--,--,--,--,3
64,O,3,5,R,-37,Pass,Incomplete,0,Twins,CHOICE WHIP,L,L,--,--,--,--,--,3
65,K,4,5,R,-37,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
66,D,1,10,L,-38,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,3
67,D,2,4,L,-44,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,3
68,D,1,10,L,-49,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,3
69,D,2,9,M,50,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,3
70,D,3,6,M,47,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,3
71,K,4,6,M,47,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,3
72,O,1,10,R,-5,Run,Rush,-2,Twins,2 Badger BLACK,L,R,--,--,--,--,--,3
73,O,2,12,R,-3,Run,Rush,4,Twins,2 WOLVERINE DIVE ICE,L,R,--,--,--,--,--,3
74,O,3,8,R,-7,Pass,Complete,16,TE Trips Split,LIGHTNING 4 POST/CORNER,L,L,--,--,--,--,--,3
75,O,1,10,L,-23,Run,Penalty,-12,PRO,2 Tiger,L,R,--,--,--,--,--,3
76,O,1,22,L,-11,Pass,"Interception, Def TD",11,TE Trips Split,STICK,L,R,--,--,--,--,--,3
77,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,--,--,--,--,--,--,3
78,K,--,--,R,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
79,O,1,10,R,-9,Run,Rush,-5,Twins,LAZOR 4 OREGON LOG,R,L,--,--,--,--,--,3
80,O,2,15,M,-4,Run,Rush,2,Twins,2 Badger BLACK,R,R,--,--,--,--,--,3
81,O,3,13,M,-6,Run,Rush,5,Twins,2 WOLVERINE DIVE ICE,R,R,--,--,--,--,--,3
82,K,4,8,R,-11,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
83,D,1,10,L,46,Run,Rush,8,Double Tight,--,BAL,L,--,--,--,--,--,3
84,D,2,2,L,38,Run,Rush,10,Double Tight,--,BAL,R,--,--,--,--,--,3
85,D,1,10,R,28,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,3
86,D,2,6,R,24,Run,Rush,10,Double Tight,--,BAL,R,--,--,--,--,--,3
87,D,1,10,M,14,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,4
88,D,2,6,M,10,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,4
89,D,3,1,R,5,Run,"Rush, TD",5,Double Tight,--,BAL,R,--,--,--,--,--,4
90,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,4
91,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
92,O,1,10,R,-40,Pass,Incomplete,0,Twins,LAZOR 2 RAZOR RIGHT,R,R,--,--,--,--,--,4
93,O,2,10,R,-40,Run,Rush,0,Twins,2 MICHIGAN DIVE ICE,R,R,--,--,--,--,--,4
94,O,3,10,R,-40,Pass,Complete,2,Trips Tight,4 TUNNEL LEFT,L,L,--,--,--,--,--,4
95,O,4,8,M,-42,--,Penalty,5,Trips Tight,--,R,--,--,--,--,--,--,4
96,O,4,3,M,-47,Pass,Incomplete,0,Trips Tight,FlOOD,R,R,--,--,--,--,--,4
97,D,1,10,R,47,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,4
98,D,2,8,R,45,Run,Rush,9,Double Tight,--,BAL,L,--,--,--,--,--,4
99,D,1,10,M,36,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,4
100,D,2,7,R,33,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,4
101,D,3,5,R,31,Run,"Rush, TD",31,Double Tight,--,BAL,L,--,--,--,--,--,4
102,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
103,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
104,O,1,10,L,-35,Pass,Complete,12,TE Trips Split,SCAT Y OUT,R,R,--,--,--,--,--,4
105,O,1,10,R,-47,Run,Rush,4,PRO,2 Wisconsin BLACK,R,L,--,--,--,--,--,4
106,O,2,6,R,49,Run,Rush,14,Twins,2 BADGER BLADK,L,R,--,--,--,--,--,4
107,O,1,10,R,35,Run,Rush,15,Twins,2 Wisconsin BLACK,L,L,--,--,--,--,--,4
108,O,1,10,R,20,Pass,Incomplete,0,Twins,2 RAZOR RIGHT,L,R,--,--,--,--,--,4
109,O,2,10,R,20,Run,Rush,2,Twins,LAZOR 2 TIGER GREEN,L,R,--,--,--,--,--,4
110,O,3,8,R,18,Pass,Interception,--,Ace Twins,CHOICE Y SEAM,L,L,--,--,--,--,--,4
111,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
112,D,1,10,R,-22,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,4
113,D,2,9,R,-23,Run,Rush,-2,Double Tight,--,BAL,L,--,--,--,--,--,4
114,D,3,11,M,-21,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,4
