PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
40,O,3,14,R,-46,Pass,Sack,-1,ACE,2 BULLDOG BOOT,BAL,R,--,--,--,--,--,2
41,K,4,15,R,-45,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
42,D,1,10,R,-27,Run,Rush,9,PRO,--,R,R,--,--,--,--,--,2
43,D,2,1,R,-36,Run,Rush,2,Trips,--,L,L,--,--,--,--,--,2
44,D,1,10,M,-38,Run,Rush,2,PRO,--,R,L,--,--,--,--,--,2
45,D,2,8,L,-40,Pass,Incomplete,0,Ace Wing,--,R,R,--,--,--,--,--,2
46,D,3,8,L,-40,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
47,D,3,8,L,-40,Pass,Incomplete,0,Double Wing Split,--,L,R,--,--,--,--,--,2
48,K,4,8,L,-40,Punt Rec,Return,--,TRIPS NASTY,--,R,--,--,--,--,--,--,2
49,O,1,10,R,-15,Run,Rush,2,--,2 WISCONSIN ICE,L,L,--,--,--,--,--,2
50,O,2,8,R,-17,Run,Rush,10,--,2 Badger,R,R,--,--,--,--,--,2
51,O,1,10,R,-27,Run,Rush,-5,Tight Pro,2 OREGON LOG,R,L,--,--,--,--,--,2
52,O,2,15,M,-22,Pass,Incomplete,0,ACE,SCAT,BAL,R,--,--,--,--,--,2
53,O,3,15,M,-22,Pass,Penalty,28,Ace Twins,HOOK,L,L,--,--,--,--,--,2
54,O,1,10,L,50,Run,Rush,1,--,2 MICHIGAN CUT,R,L,--,--,--,--,--,2
55,O,2,9,L,49,Pass,Penalty,-5,ACE,LAZOR 2 RAZOR RIGHT,BAL,R,--,--,--,--,--,2
56,O,2,14,L,-46,Pass,Sack,-2,Ace Twins,SMASH,R,L,--,--,--,--,--,2
57,O,3,16,L,-44,Pass,Complete,5,ACE,CHOICE,BAL,R,--,--,--,--,--,2
58,K,4,11,R,-49,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
59,D,1,10,L,-34,Pass,Complete,10,Ace Wing,--,L,R,--,--,--,--,--,2
60,D,1,10,R,-44,--,Penalty,-5,PRO,--,L,--,--,--,--,--,--,2
61,D,1,15,R,-39,Run,Rush,7,Nasty Double Wing,--,R,R,--,--,--,--,--,2
62,D,2,8,R,-46,Pass,Penalty,-10,Trips,--,L,L,--,--,--,--,--,2
63,D,2,18,R,-36,Pass,Incomplete,0,Ace Wing,--,R,R,--,--,--,--,--,2
64,D,3,18,R,-36,Pass,Incomplete,0,Ace Wing,--,R,R,--,--,--,--,--,2
65,D,4,18,R,-36,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
66,D,4,18,R,-36,Pass,Incomplete,0,Ace Wing,--,R,L,--,--,--,--,--,2
67,O,1,10,L,36,Pass,Sack,-6,Ace Twins,LIGHTNING 2 WHEEL RIGHT,R,R,--,--,--,--,--,2
68,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,3
69,D,1,10,L,-48,Run,Rush,6,PRO,--,R,R,--,--,--,--,--,3
70,D,2,4,M,46,Run,Rush,14,PRO,--,L,L,--,--,--,--,--,3
71,D,1,10,L,32,Run,Penalty,5,PRO,--,L,L,--,--,--,--,--,3
72,D,1,5,L,27,Run,Rush,3,PRO,--,L,L,--,--,--,--,--,3
73,D,2,2,L,24,Run,Rush,0,Twins,--,R,L,--,--,--,--,--,3
74,D,3,2,L,24,Run,Rush,19,Twins,--,R,R,--,--,--,--,--,3
75,D,1,5,M,5,Run,Rush,1,PRO,--,R,R,--,--,--,--,--,3
76,D,2,4,M,4,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,3
77,D,3,4,R,4,Run,Rush,2,TE Trips Wing,--,R,R,--,--,--,--,--,3
78,D,4,2,R,2,Run,Rush,0,TE Trips Wing,--,R,R,--,--,--,--,--,3
79,O,1,10,L,-2,Pass,Interception,--,Ace Twins,SCAT,R,L,--,--,--,--,--,3
80,D,1,9,R,9,Run,"Rush, TD",9,TE Trips Split,--,L,L,--,--,--,--,--,3
81,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
82,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
83,O,1,10,M,-46,Run,Rush,7,Ace Twins,2 Badger,R,R,--,--,--,--,--,3
84,O,2,3,R,47,Run,Rush,4,ACE,1 MICHIGAN ICE,BAL,L,--,--,--,--,--,3
85,O,1,10,M,43,Run,Rush,2,Ace Twins,2 WOLVERINE,R,R,--,--,--,--,--,3
86,O,2,8,M,41,Run,Rush,2,Ace Twins,2 AUBURN,R,L,--,--,--,--,--,3
87,O,3,6,L,39,Pass,Scramble,0,ACE,FLAME 1 DUCK PURPLE CRACK,BAL,R,--,--,--,--,--,3
88,O,4,6,R,39,Pass,Sack,-9,Ace Twins,HOOK,L,L,--,--,--,--,--,3
89,D,1,10,M,-48,Run,Rush,19,PRO,--,L,R,--,--,--,--,--,3
90,D,1,10,R,33,Run,Rush,4,PRO,--,R,R,--,--,--,--,--,3
91,D,2,6,R,29,Pass,Penalty,15,PRO,--,R,L,--,--,--,--,--,3
92,D,1,10,R,14,Run,Rush,4,PRO,--,L,L,--,--,--,--,--,3
93,D,2,6,M,10,Run,Rush,7,Twins,--,L,L,--,--,--,--,--,3
94,D,1,3,M,3,Run,"Rush, TD",3,TE Trips Wing,--,R,R,--,--,--,--,--,4
95,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
96,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
97,O,1,10,M,-20,Run,Rush,40,TE Trips Wing,1 WOLVERINE ICE,R,R,--,--,--,--,--,4
98,O,1,10,M,40,Run,Rush,7,ACE,1 WOLVERINE ICE,BAL,R,--,--,--,--,--,4
99,O,2,3,R,33,Run,Rush,-2,ACE,2 Tiger,BAL,R,--,--,--,--,--,4
100,O,3,5,R,35,Pass,Sack,-3,ACE,2 WISCONSIN,BAL,L,--,--,--,--,--,4
101,O,4,8,M,38,Pass,Fumble,-1,ACE,2 GEORGIA BOOT,BAL,R,--,--,--,--,--,4
102,D,1,10,L,-39,Run,Penalty,-5,PRO,--,R,R,--,--,--,--,--,4
103,D,1,15,L,-34,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,4
104,D,2,15,M,-34,Run,Rush,-5,PRO,--,R,R,--,--,--,--,--,4
105,D,3,20,R,-29,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,4
106,K,4,20,R,-29,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,4
107,O,1,10,M,-25,Pass,Incomplete,0,ACE,CHOICE,BAL,R,--,--,--,--,--,4
108,O,2,10,M,-25,Run,Rush,29,ACE,1 WOLVERINE ICE,BAL,R,--,--,--,--,--,4
109,O,1,10,M,46,Run,Rush,2,ACE,1 MICHIGAN,BAL,R,--,--,--,--,--,4
110,O,2,8,M,44,Run,Rush,10,ACE,2 WISCONSIN,BAL,L,--,--,--,--,--,4
111,O,1,10,L,34,Pass,Sack,-2,ACE,2 RAZOR RIGHT,BAL,R,--,--,--,--,--,4
112,O,2,12,R,36,Run,Rush,2,ACE,1 MICHIGAN DIVE,BAL,L,--,--,--,--,--,4
113,O,3,10,R,34,Pass,Scramble,17,Ace Twins,LIGHTNING Y CORNER,L,L,--,--,--,--,--,4
114,O,1,10,L,17,Run,Rush,2,ACE,1 DUCK,BAL,R,--,--,--,--,--,4
115,O,2,8,R,15,Pass,Incomplete,0,ACE,LIGHTNING Y SEAM,BAL,R,--,--,--,--,--,4
116,O,3,8,R,15,Run,Rush,6,ACE,1 MICHIGAN ICE,BAL,L,--,--,--,--,--,4
117,O,4,2,R,9,Run,Rush,0,ACE,2 MICHIGAN,BAL,L,--,--,--,--,--,4
118,D,1,10,M,-9,--,Timeout,0,Double Wing,--,BAL,--,--,--,--,--,--,4
119,D,1,10,M,-9,Pass,Incomplete,0,Nasty Double Wing,--,R,R,--,--,--,--,--,4
120,D,2,10,M,-9,--,Penalty,-5,Ace Wing,--,R,--,--,--,--,--,--,4
121,D,2,15,M,-4,Pass,Complete,32,Ace Wing,--,R,L,--,--,--,--,--,4
122,D,1,10,M,-36,--,Penalty,14,PRO,--,R,--,--,--,--,--,--,4
124,D,1,10,L,50,Run,Fumble,16,PRO,--,R,L,--,--,--,--,--,4
125,O,1,10,R,34,Pass,Incomplete,0,ACE,CHOICE,BAL,L,--,--,--,--,--,4
126,O,2,10,R,34,Pass,Incomplete,0,ACE,LIGHTNING,BAL,R,--,--,--,--,--,4
127,O,3,10,R,34,Pass,Scramble,0,ACE,GO,BAL,L,--,--,--,--,--,4
128,O,4,10,L,34,Pass,Incomplete,0,Trips Tight,GO,R,R,--,--,--,--,--,4
