PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
1,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
2,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
3,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
4,D,1,10,L,-27,Run,Penalty,-10,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,1
5,D,1,20,L,-17,Run,Rush,-4,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,1
6,D,2,24,L,-13,--,Penalty,-5,DOUBLES PINCH,--,BAL,--,--,--,--,--,--,1
7,D,2,29,L,-8,Pass,Incomplete,0,Ace Twins,--,R,R,--,--,--,--,--,1
8,D,3,29,L,-8,Run,Rush,-1,DOUBLES,--,BAL,R,--,--,--,--,--,1
9,K,4,30,M,-7,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
10,O,1,10,M,36,Pass,Complete,11,Empty Tight,HOOK STICK,L,R,--,--,--,--,--,1
11,O,1,10,R,25,Run,Rush,2,TE Trips Split,IOWA,L,L,--,--,--,--,--,1
12,O,2,8,M,23,Pass,Incomplete,0,Trips Tight,Lightning 3 WHEEL,R,R,--,--,--,--,--,1
13,O,3,8,M,23,Pass,Complete,8,Trips Tight,2 RAZOR RIGHT,L,R,--,--,--,--,--,1
14,O,1,10,R,15,Run,Rush,4,Twins Tight Wing,2 WOLVEINE ICE,R,R,--,--,--,--,--,1
15,O,2,6,R,11,Run,Rush,9,Ace Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,1
16,O,1,2,M,2,Run,"Rush, TD",2,PRO,2 HAWKEYE,L,R,--,--,--,--,--,1
17,K,1,--,L,3,2 Pt.,Good,--,Ace Twins,--,R,R,--,--,--,--,--,1
18,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
19,D,1,10,R,-27,Run,Rush,-3,DOUBLES,--,BAL,R,--,--,--,--,--,1
20,D,2,13,R,-24,Run,Rush,35,--,--,L,L,--,--,--,--,--,1
21,D,1,10,L,41,Run,Rush,10,Ace Twins,--,R,R,--,--,--,--,--,1
22,D,1,10,R,31,Run,Penalty,-10,Tight Pro,--,R,L,--,--,--,--,--,1
23,D,1,20,L,41,Pass,Complete,15,Tight Pro,--,R,R,--,--,--,--,--,1
24,D,2,5,M,26,Run,Rush,4,--,--,R,L,--,--,--,--,--,1
25,D,3,1,L,22,Run,Rush,2,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,1
26,D,1,10,M,20,Pass,"Complete, TD",20,DOUBLES,--,BAL,R,--,--,--,--,--,1
27,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,1
28,K,--,--,M,-40,Onside Kick,Recovered,--,--,--,--,--,--,--,--,--,--,1
29,D,1,10,L,44,Run,Rush,14,Trips Pinch,--,R,R,--,--,--,--,--,1
30,D,1,10,R,30,Run,Rush,6,Trips Pinch,--,R,L,--,--,--,--,--,1
31,D,2,4,M,24,Run,"Rush, TD",24,Trips Pinch,--,R,L,--,--,--,--,--,1
32,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,1
33,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
34,O,1,10,R,-24,Run,Rush,12,--,2 WOLVEINE ICE,R,R,--,--,--,--,--,1
35,O,1,10,R,-36,Run,Rush,1,TE Trips Wing,2 OREGON PURPLE,R,L,--,--,--,--,--,1
36,O,2,9,L,-37,Pass,Complete,0,Trips Tight,4 BULLET,R,R,--,--,--,--,--,1
37,S,3,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
38,O,3,9,R,-37,Pass,Incomplete,0,Empty Tight,Y RAZOR LEFT,L,L,--,--,--,--,--,2
39,K,4,9,R,-37,Punt,Downed,--,Double Tight,--,BAL,--,--,--,--,--,--,2
40,D,1,10,R,-24,Run,Rush,-6,Twins,--,R,R,--,--,--,--,--,2
41,D,2,16,R,-18,Run,Rush,7,Twins,--,L,L,--,--,--,--,--,2
42,D,3,9,M,-25,Run,Rush,13,Twins,--,R,R,--,--,--,--,--,2
43,D,1,10,R,-38,Pass,Complete,54,Twins,--,L,L,--,--,--,--,--,2
44,D,1,8,L,8,Run,Rush,6,Tight Pro,--,R,R,--,--,--,--,--,2
