PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
115,O,3,2,R,2,--,Penalty,-5,Ace Twins,QB SNEAIK,L,--,--,--,--,--,--,2
116,O,3,7,R,7,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
117,O,3,7,R,7,Pass,Incomplete,0,Ace Twins,MESH,L,L,--,--,--,--,--,2
118,O,4,7,M,7,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
119,O,4,7,M,7,Pass,Complete,0,DOUBLES,FLAME Y RAZOR RIGHT,BAL,R,--,--,--,--,--,2
120,D,1,10,L,-5,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
121,K,--,--,M,-40,KO Rec,Return,--,Quads,--,R,--,--,--,--,--,--,3
122,O,1,10,R,-36,Run,Rush,5,ACE,2 OREGON,BAL,L,--,--,--,--,--,3
123,O,2,5,L,-41,Run,Rush,0,TE Trips Wing,ROCKET 2 AUBURN,R,R,--,--,--,--,--,3
124,O,3,5,M,-41,Pass,Interception,23,Empty Double Tight,SPUDS,L,L,--,--,--,--,--,3
125,D,1,10,R,36,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,3
126,D,2,7,R,33,Run,Rush,8,--,--,L,L,--,--,--,--,--,3
127,D,1,10,M,25,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,3
128,D,2,5,M,20,--,Penalty,-5,--,--,L,--,--,--,--,--,--,3
129,D,2,10,M,25,Run,Rush,1,--,--,L,L,--,--,--,--,--,3
130,D,3,9,L,24,Run,Rush,9,Double Tight,--,BAL,R,--,--,--,--,--,3
131,D,1,10,L,15,Run,"Rush, TD",15,Double Tight,--,BAL,L,--,--,--,--,--,3
132,K,--,--,M,3,2 Pt. Defend,Good,--,Double Tight,--,BAL,L,--,--,--,--,--,3
133,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
134,O,1,10,M,-24,Run,Rush,3,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,3
135,O,2,7,R,-27,Run,Rush,8,ACE,2 IOWA,BAL,L,--,--,--,--,--,3
136,O,1,10,M,-35,Run,Rush,13,ACE,2 IOWA,BAL,L,--,--,--,--,--,3
137,O,1,10,M,-48,Run,Rush,-7,--,ROCKET 3 DUCK,L,R,--,--,--,--,--,3
138,O,2,17,R,-41,Run,Rush,3,ACE,2 IOWA,BAL,L,--,--,--,--,--,3
139,O,3,14,R,-44,Pass,Incomplete,0,ACE,CHOICE,BAL,L,--,--,--,--,--,3
140,K,4,14,R,-44,Punt,Downed,0,--,--,--,L,--,--,--,--,--,4
141,D,1,10,R,-17,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,4
142,D,2,7,R,-20,Run,Rush,0,Double Tight,--,BAL,L,--,--,--,--,--,4
143,D,3,7,M,-20,Run,Rush,12,Double Tight,--,BAL,R,--,--,--,--,--,4
144,D,1,10,R,-32,Run,Rush,16,Double Tight,--,BAL,L,--,--,--,--,--,4
145,D,1,10,M,-48,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,4
146,D,2,6,R,48,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,4
147,D,3,3,R,45,--,Penalty,5,Double Tight,--,BAL,--,--,--,--,--,--,4
148,D,1,10,M,40,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,4
149,D,2,4,R,34,Run,Rush,-1,Double Tight,--,BAL,L,--,--,--,--,--,4
150,D,3,5,M,35,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,4
151,D,1,10,M,29,Run,Rush,-3,Double Tight,--,BAL,L,--,--,--,--,--,4
152,D,2,13,M,32,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,4
153,D,3,11,M,30,Run,"Rush, TD",30,Double Tight,--,BAL,R,--,--,--,--,--,4
154,K,--,--,M,3,2 Pt. Defend,No Good,--,Double Tight,--,BAL,L,--,--,--,--,--,4
155,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
156,O,1,10,L,-32,Run,Rush,2,TE Trips Wing,2 WOLVERINE ICE,R,R,--,--,--,--,--,4
157,O,2,8,L,-34,Run,Rush,0,TE Trips Wing,2 WOLVEINE ICE,R,R,--,--,--,--,--,4
